station_id,date,charging_sessions,energy_delivered_kwh,revenue_usd,is_weekend,day_of_week,is_forecast
GS-0005,2025-02-03,21.8,890.3,345.52,False,0,False
GS-0005,2025-02-04,20.7,1080.8,419.49,False,1,False
GS-0005,2025-02-05,17.9,789.7,306.5,False,2,False
GS-0005,2025-02-06,17.7,773.2,300.08,False,3,False
GS-0005,2025-02-07,16.6,675.3,262.12,False,4,False
GS-0005,2025-02-08,24.3,1143.1,443.66,True,5,False
GS-0005,2025-02-09,29.3,1252.5,486.13,True,6,False
GS-0005,2025-02-10,26.0,1201.3,466.24,False,0,False
GS-0005,2025-02-11,17.1,728.8,282.87,False,1,False
GS-0005,2025-02-12,20.6,970.0,376.49,False,2,False
GS-0005,2025-02-13,20.4,979.4,380.11,False,3,False
GS-0005,2025-02-14,18.2,711.0,275.96,False,4,False
GS-0005,2025-02-15,32.2,1513.4,587.38,True,5,False
GS-0005,2025-02-16,32.2,1468.6,569.99,True,6,False
GS-0005,2025-02-17,20.0,1018.9,395.45,False,0,False
GS-0005,2025-02-18,21.0,1088.6,422.49,False,1,False
GS-0005,2025-02-19,19.1,836.2,324.56,False,2,False
GS-0005,2025-02-20,19.1,1001.1,388.55,False,3,False
GS-0005,2025-02-21,22.5,1146.4,444.94,False,4,False
GS-0005,2025-02-22,24.2,1091.1,423.48,True,5,False
GS-0005,2025-02-23,20.4,859.3,333.5,True,6,False
GS-0005,2025-02-24,21.5,1001.8,388.8,False,0,False
GS-0005,2025-02-25,19.7,784.6,304.54,False,1,False
GS-0005,2025-02-26,24.0,1216.8,472.27,False,2,False
GS-0005,2025-02-27,20.4,950.0,368.69,False,3,False
GS-0005,2025-02-28,18.3,904.5,351.07,False,4,False
GS-0005,2025-03-01,25.3,999.1,387.78,True,5,False
GS-0005,2025-03-02,21.5,1090.8,423.35,True,6,False
GS-0005,2025-03-03,22.0,1052.6,408.52,False,0,False
GS-0005,2025-03-04,18.2,838.1,325.27,False,1,False
GS-0005,2025-03-05,17.5,682.7,264.95,False,2,False
GS-0005,2025-03-06,23.7,1062.2,412.25,False,3,False
GS-0005,2025-03-07,20.3,903.8,350.78,False,4,False
GS-0005,2025-03-08,27.4,1402.2,544.21,True,5,False
GS-0005,2025-03-09,20.8,837.3,324.95,True,6,False
GS-0005,2025-03-10,32.1,1525.6,592.13,False,0,False
GS-0005,2025-03-11,16.6,772.6,299.86,False,1,False
GS-0005,2025-03-12,21.3,966.3,375.03,False,2,False
GS-0005,2025-03-13,25.2,1033.2,400.99,False,3,False
GS-0005,2025-03-14,15.8,691.2,268.25,False,4,False
GS-0005,2025-03-15,23.7,980.0,380.36,True,5,False
GS-0005,2025-03-16,25.8,1327.2,515.11,True,6,False
GS-0005,2025-03-17,14.8,728.3,282.67,False,0,False
GS-0005,2025-03-18,22.3,881.1,341.95,False,1,False
GS-0005,2025-03-19,21.3,1025.0,397.82,False,2,False
GS-0005,2025-03-20,20.1,924.8,358.92,False,3,False
GS-0005,2025-03-21,29.7,1236.9,480.05,False,4,False
GS-0005,2025-03-22,22.0,1144.6,444.23,True,5,False
GS-0005,2025-03-23,30.7,1451.8,563.47,True,6,False
GS-0005,2025-03-24,21.4,1052.2,408.37,False,0,False
GS-0005,2025-03-25,27.0,1103.6,428.31,False,1,False
GS-0005,2025-03-26,17.3,809.8,314.31,False,2,False
GS-0005,2025-03-27,25.6,1123.4,435.99,False,3,False
GS-0005,2025-03-28,21.2,1106.5,429.47,False,4,False
GS-0005,2025-03-29,40.9,2142.5,831.55,True,5,False
GS-0005,2025-03-30,32.1,1507.3,585.0,True,6,False
GS-0005,2025-03-31,24.0,1048.0,406.76,False,0,False
GS-0005,2025-04-01,32.3,1562.1,606.28,False,1,False
GS-0005,2025-04-02,20.6,1034.5,401.51,False,2,False
GS-0005,2025-04-03,24.7,1291.8,501.37,False,3,False
GS-0005,2025-04-04,20.5,850.0,329.9,False,4,False
GS-0005,2025-04-05,33.6,1524.4,591.65,True,5,False
GS-0005,2025-04-06,25.3,1304.5,506.31,True,6,False
GS-0005,2025-04-07,27.7,1357.5,526.88,False,0,False
GS-0005,2025-04-08,21.2,1034.0,401.31,False,1,False
GS-0005,2025-04-09,27.3,1273.5,494.25,False,2,False
GS-0005,2025-04-10,21.9,1023.8,397.37,False,3,False
GS-0005,2025-04-11,19.8,935.3,363.01,False,4,False
GS-0005,2025-04-12,18.6,743.3,288.51,True,5,False
GS-0005,2025-04-13,21.2,903.3,350.57,True,6,False
GS-0005,2025-04-14,18.5,894.5,347.16,False,0,False
GS-0005,2025-04-15,20.6,926.3,359.52,False,1,False
GS-0005,2025-04-16,21.3,920.2,357.17,False,2,False
GS-0005,2025-04-17,27.1,1411.4,547.79,False,3,False
GS-0005,2025-04-18,21.4,1055.8,409.78,False,4,False
GS-0005,2025-04-19,35.7,1441.9,559.61,True,5,False
GS-0005,2025-04-20,28.8,1338.1,519.34,True,6,False
GS-0005,2025-04-21,16.1,782.1,303.54,False,0,False
GS-0005,2025-04-22,27.8,1225.9,475.8,False,1,False
GS-0005,2025-04-23,15.0,614.0,238.3,False,2,False
GS-0005,2025-04-24,23.6,999.8,388.05,False,3,False
GS-0005,2025-04-25,27.3,1327.1,515.06,False,4,False
GS-0005,2025-04-26,27.6,1377.6,534.67,True,5,False
GS-0005,2025-04-27,31.1,1427.6,554.09,True,6,True
GS-0005,2025-04-28,24.9,1144.6,444.25,False,0,True
GS-0005,2025-04-29,22.1,1013.5,393.37,False,1,True
GS-0005,2025-04-30,27.3,1252.2,486.01,False,2,True
GS-0005,2025-05-01,19.3,885.8,343.81,False,3,True
GS-0005,2025-05-02,24.4,1119.1,434.33,False,4,True
GS-0005,2025-05-03,33.1,1519.1,589.61,True,5,True
GS-0005,2025-05-04,28.5,1307.3,507.38,True,6,True
GS-0005,2025-05-05,24.2,1111.8,431.53,False,0,True
GS-0005,2025-05-06,27.1,1243.4,482.58,False,1,True
GS-0005,2025-05-07,24.6,1130.2,438.66,False,2,True
GS-0005,2025-05-08,23.4,1074.1,416.89,False,3,True
GS-0005,2025-05-09,21.6,991.3,384.75,False,4,True
GS-0005,2025-05-10,34.0,1560.7,605.76,True,5,True
GS-0005,2025-05-11,26.5,1217.0,472.36,True,6,True
GS-0005,2025-05-12,27.3,1252.0,485.91,False,0,True
GS-0005,2025-05-13,27.5,1259.6,488.88,False,1,True
GS-0005,2025-05-14,26.0,1191.9,462.59,False,2,True
GS-0005,2025-05-15,23.5,1080.1,419.19,False,3,True
GS-0005,2025-05-16,22.9,1050.0,407.53,False,4,True
GS-0005,2025-05-17,23.8,1089.9,423.0,True,5,True
GS-0005,2025-05-18,26.3,1204.7,467.58,True,6,True
GS-0005,2025-05-19,21.0,962.0,373.37,False,0,True
GS-0005,2025-05-20,25.0,1148.1,445.6,False,1,True
GS-0005,2025-05-21,26.0,1193.9,463.36,False,2,True
GS-0005,2025-05-22,21.5,985.9,382.65,False,3,True
GS-0005,2025-05-23,23.1,1060.9,411.76,False,4,True
GS-0005,2025-05-24,30.5,1401.1,543.79,True,5,True
GS-0005,2025-05-25,32.5,1490.8,578.62,True,6,True
GS-0005,2025-05-26,25.1,1150.1,446.39,False,0,True
GS-0005,2025-05-27,27.4,1257.9,488.21,False,1,True
GS-0005,2025-05-28,24.9,1141.9,443.2,False,2,True
GS-0005,2025-05-29,25.7,1178.8,457.5,False,3,True
GS-0005,2025-05-30,21.2,971.9,377.22,False,4,True
GS-0005,2025-05-31,33.0,1514.2,587.71,True,5,True
GS-0005,2025-06-01,31.7,1454.3,564.43,True,6,True
GS-0005,2025-06-02,23.2,1065.2,413.43,False,0,True
GS-0005,2025-06-03,19.7,903.6,350.7,False,1,True
GS-0005,2025-06-04,27.5,1260.6,489.25,False,2,True
GS-0005,2025-06-05,22.7,1041.0,404.02,False,3,True
GS-0005,2025-06-06,30.2,1387.4,538.47,False,4,True
GS-0005,2025-06-07,25.7,1181.0,458.37,True,5,True
GS-0005,2025-06-08,30.4,1395.5,541.62,True,6,True
GS-0005,2025-06-09,26.1,1197.9,464.94,False,0,True
GS-0005,2025-06-10,20.6,947.2,367.62,False,1,True
GS-0005,2025-06-11,24.9,1143.9,443.97,False,2,True
GS-0005,2025-06-12,23.9,1095.6,425.21,False,3,True
GS-0005,2025-06-13,23.7,1087.1,421.92,False,4,True
GS-0005,2025-06-14,33.0,1514.9,587.95,True,5,True
GS-0005,2025-06-15,28.0,1283.2,498.02,True,6,True
GS-0005,2025-06-16,23.1,1060.0,411.41,False,0,True
GS-0005,2025-06-17,22.9,1052.8,408.62,False,1,True
GS-0005,2025-06-18,27.4,1255.6,487.31,False,2,True
GS-0005,2025-06-19,25.4,1166.1,452.57,False,3,True
GS-0005,2025-06-20,26.1,1199.8,465.68,False,4,True
GS-0005,2025-06-21,34.6,1585.6,615.38,True,5,True
GS-0005,2025-06-22,34.0,1558.4,604.86,True,6,True
GS-0005,2025-06-23,24.0,1102.8,428.02,False,0,True
GS-0005,2025-06-24,23.2,1065.0,413.36,False,1,True
GS-0005,2025-06-25,26.3,1208.0,468.83,False,2,True
GS-0005,2025-06-26,25.9,1188.2,461.16,False,3,True
GS-0005,2025-06-27,25.9,1190.0,461.85,False,4,True
GS-0005,2025-06-28,35.6,1632.2,633.5,True,5,True
GS-0005,2025-06-29,32.5,1491.5,578.88,True,6,True
GS-0005,2025-06-30,20.7,947.9,367.91,False,0,True
GS-0005,2025-07-01,23.6,1083.8,420.66,False,1,True
GS-0005,2025-07-02,26.9,1232.6,478.38,False,2,True
GS-0005,2025-07-03,18.3,837.7,325.12,False,3,True
GS-0005,2025-07-04,24.5,1123.1,435.9,False,4,True
GS-0005,2025-07-05,29.9,1370.2,531.79,True,5,True
GS-0005,2025-07-06,30.3,1389.5,539.28,True,6,True
GS-0005,2025-07-07,25.6,1175.0,456.06,False,0,True
GS-0005,2025-07-08,23.1,1061.5,411.98,False,1,True
GS-0005,2025-07-09,25.2,1154.7,448.15,False,2,True
GS-0005,2025-07-10,20.1,920.1,357.12,False,3,True
GS-0005,2025-07-11,24.4,1118.1,433.97,False,4,True
GS-0005,2025-07-12,31.7,1455.9,565.07,True,5,True
GS-0005,2025-07-13,31.4,1442.0,559.68,True,6,True
GS-0005,2025-07-14,25.8,1182.3,458.88,False,0,True
GS-0005,2025-07-15,23.5,1076.9,417.97,False,1,True
GS-0005,2025-07-16,28.3,1297.8,503.7,False,2,True
GS-0005,2025-07-17,24.5,1125.7,436.9,False,3,True
GS-0005,2025-07-18,22.8,1044.1,405.24,False,4,True
GS-0005,2025-07-19,32.0,1469.8,570.46,True,5,True
GS-0005,2025-07-20,26.3,1204.7,467.56,True,6,True
GS-0005,2025-07-21,23.7,1086.9,421.83,False,0,True
GS-0005,2025-07-22,28.9,1327.3,515.13,False,1,True
GS-0005,2025-07-23,22.9,1050.9,407.89,False,2,True
GS-0005,2025-07-24,23.3,1070.4,415.45,False,3,True
GS-0005,2025-07-25,21.8,1000.6,388.36,False,4,True
