session_id,station_id,vehicle_type,connector_type,start_time,duration_minutes,energy_kwh,city,latitude,longitude,temperature_c,is_weekday,hour_of_day
session_21,station_7,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,103,64.74264786300076,Dallas,43.70688196993376,-76.40351137529981,5.474991684373508,False,13
session_22,station_41,Kia EV6,Type 2,2025-04-25 23:10:08,119,27.01799631916819,San Diego,44.14479228968487,-108.91112396518983,-3.2479270849195876,True,9
session_23,station_14,Audi e-tron,CCS,2025-04-25 23:10:08,60,64.00935056545153,Dallas,32.11584487948958,-120.4554027334008,11.323224008872788,True,10
session_24,station_11,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,114,78.4403580334408,Phoenix,35.86503464713705,-121.79444874294202,-8.53181104760365,True,16
session_25,station_34,Volkswagen ID.4,CCS,2025-04-25 23:10:08,114,16.505716719388104,Philadelphia,26.972387909938615,-98.19237538953905,17.277851053692874,False,20
session_26,station_18,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,72,10.11229542562239,Los Angeles,32.8681168346397,-121.12240929898361,25.524507623554314,False,0
session_27,station_32,Audi e-tron,CCS,2025-04-25 23:10:08,27,10.581745204414707,San Antonio,25.944982254997864,-77.0536001047335,28.460664658900996,False,3
session_28,station_46,Nissan Leaf,CCS,2025-04-25 23:10:08,82,18.8689241896929,San Diego,38.29106343533708,-124.77584508148067,13.028098457893275,False,19
session_29,station_45,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,99,26.829387722412616,San Diego,30.750246368125744,-110.91666934130814,1.7459609148216035,True,17
session_30,station_41,Tesla Model Y,Type 2,2025-04-25 23:10:08,36,25.935840051569812,Los Angeles,26.190683410887292,-102.89446695866444,4.391323834442401,True,7
session_31,station_5,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,39,62.20951901846334,Phoenix,43.069138845510736,-123.0774979954157,27.403877580598454,False,3
session_32,station_47,Tesla Model Y,Type 2,2025-04-25 23:10:08,57,54.816324130780224,Philadelphia,39.96326954102345,-70.1659513117371,6.04407378198724,True,8
session_33,station_2,Chevy Bolt,Type 2,2025-04-25 23:10:08,89,78.52918548546721,Houston,26.92423998525315,-86.86302696716254,7.441393616196759,True,17
session_34,station_30,Chevy Bolt,CCS,2025-04-25 23:10:08,37,14.40387292525292,New York,40.444329895632634,-76.82759433616718,33.235252851523725,True,19
session_35,station_40,Tesla Model 3,CCS,2025-04-25 23:10:08,119,37.37002313537295,San Francisco,27.65851685207301,-94.78844711167523,10.350104675291284,False,15
session_36,station_30,Kia EV6,CCS,2025-04-25 23:10:08,62,42.13591501770047,Philadelphia,32.53147107580718,-123.73704869610293,-5.164436643812655,True,11
session_37,station_3,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,24,63.23960359654492,Chicago,36.859783418025955,-84.67563677858911,19.595259092444156,False,6
session_38,station_1,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,87,18.48738395584546,Los Angeles,47.88927605560191,-120.24400194141624,-4.3845991817387695,False,10
session_39,station_24,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,116,45.96234711462338,Philadelphia,37.084621064440064,-98.53774279620839,1.8787829083274197,True,13
session_40,station_26,Chevy Bolt,Type 2,2025-04-25 23:10:08,85,57.23724984964306,San Antonio,41.832113887596314,-71.41148321923596,14.491538863265884,False,4
session_41,station_32,Chevy Bolt,CCS,2025-04-25 23:10:08,40,57.14031975504833,Chicago,47.63115008630437,-115.88152490417595,15.554206916817467,True,3
session_42,station_5,Tesla Model Y,CCS,2025-04-25 23:10:08,112,35.24203770121325,San Diego,33.278677574119264,-107.1021856858687,13.749320944436949,False,1
session_43,station_24,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,104,18.82474212718182,Philadelphia,36.73664727541362,-79.3978470836363,18.61684185915101,False,0
session_44,station_44,Kia EV6,CHAdeMO,2025-04-25 23:10:08,69,77.16841384869731,San Francisco,32.68043288871176,-106.99612384037982,-5.468253474379667,False,2
session_45,station_30,Chevy Bolt,CCS,2025-04-25 23:10:08,68,38.487381970341,San Diego,44.26923014211918,-87.06237895952421,4.4243646051842145,False,11
session_46,station_3,Nissan Leaf,Type 2,2025-04-25 23:10:08,31,61.79165203691986,San Diego,27.794191301275056,-97.46390069786617,25.210817161168805,True,10
session_47,station_2,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,21,17.02477635611099,San Diego,25.146013760363285,-117.97387538040525,3.773818485669608,False,7
session_48,station_43,Volkswagen ID.4,CCS,2025-04-25 23:10:08,45,22.909570532764505,New York,25.063662942269115,-76.29247732721225,-6.938742316295281,True,15
session_49,station_47,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,56,32.21266167723605,Chicago,37.14772567515857,-97.12967901707911,18.987699442556377,False,5
session_50,station_36,Chevy Bolt,Type 2,2025-04-25 23:10:08,25,22.68087032879663,New York,34.677370086280305,-118.02275973257454,2.932337877649182,True,20
session_51,station_23,Nissan Leaf,CCS,2025-04-25 23:10:08,40,74.07982371480615,New York,28.36083164450771,-111.25279281980852,15.68327357437268,True,23
session_52,station_46,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,103,27.843906903382962,Chicago,29.075373807365153,-92.37191266392273,-3.1178882772521606,False,10
session_53,station_42,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,78,11.608680257046807,San Diego,47.68327918661616,-76.61308421209392,29.282607132759665,False,2
session_54,station_17,Audi e-tron,Type 2,2025-04-25 23:10:08,83,15.800559879040414,Los Angeles,32.380294519724245,-104.96443709805772,26.33301196579371,False,7
session_55,station_21,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,30,31.91165844153587,New York,40.26664362396887,-122.8430377612629,-7.979016663224055,False,7
session_56,station_25,Rivian R1T,CCS,2025-04-25 23:10:08,18,14.322378152989213,New York,46.20256450993929,-116.66136836256081,20.18767661931357,False,6
session_57,station_24,Tesla Model 3,Type 2,2025-04-25 23:10:08,17,64.27260581017617,Chicago,46.867028474149464,-87.59437122156945,13.67775041814588,True,2
session_58,station_2,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,54,75.89106961327285,Dallas,28.281173952055102,-73.80303300133437,25.76848787410661,True,5
session_59,station_8,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,61,37.328537097051395,Chicago,39.812140298381266,-91.80634852352944,12.823385120151361,True,18
session_60,station_27,Tesla Model Y,Type 2,2025-04-25 23:10:08,80,35.944520470029076,Los Angeles,39.372309088270654,-76.99215201276783,2.1306056465324055,False,20
session_61,station_26,Tesla Model 3,CCS,2025-04-25 23:10:08,22,60.86176619026751,Philadelphia,29.27185530827291,-104.00749934510213,2.69556632571844,False,2
session_62,station_41,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,46,15.29377788560501,Phoenix,30.73255621645582,-100.58870421489793,-7.317871016715692,True,1
session_63,station_20,Chevy Bolt,CCS,2025-04-25 23:10:08,20,14.453189650750076,Los Angeles,38.33273372522052,-74.2149917931354,30.670255700801142,True,16
session_64,station_1,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,77,42.16794513070106,Houston,34.92094682825537,-93.68100288256453,32.87022572523464,True,9
session_65,station_50,Tesla Model Y,CCS,2025-04-25 23:10:08,114,38.13509499614082,Philadelphia,31.48473492984003,-91.44733712526791,25.35517541881805,True,11
session_66,station_4,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,83,34.4833872461272,Dallas,36.95264223265905,-94.29531276047675,1.3510793657183253,True,20
session_67,station_45,Tesla Model 3,CCS,2025-04-25 23:10:08,43,60.20411393300418,Houston,37.782771503586616,-94.26870978237466,8.689380001225736,False,17
session_68,station_35,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,18,23.79788274106989,New York,40.40887186582406,-116.86295219014266,14.37004594111033,False,13
session_69,station_8,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,55,56.958926191924704,New York,37.533435464379444,-100.22496543060652,-2.130392009312052,False,14
session_70,station_24,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,113,52.84936542722852,Dallas,33.593105641362776,-124.79974754092106,8.762188846507868,False,9
session_71,station_29,Kia EV6,CHAdeMO,2025-04-25 23:10:08,85,16.909145041544818,Dallas,37.103889615092505,-111.42911722649312,7.302580021565102,True,22
session_72,station_5,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,69,12.459104610456656,Philadelphia,37.80347948560715,-98.05656345395832,22.012213239553176,True,21
session_73,station_22,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,76,56.17322773564704,San Antonio,44.40917278477135,-81.08900750461248,5.6799106691162695,True,1
session_74,station_11,Audi e-tron,CCS,2025-04-25 23:10:08,98,64.97890080392597,Los Angeles,30.517363886605953,-73.31261238624978,11.134382078422895,False,7
session_75,station_9,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,119,15.484109246296486,Chicago,36.79884205531974,-104.82985932151075,25.686440556378777,True,8
session_76,station_16,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,26,16.90808796884047,Phoenix,31.82399821239951,-81.23293519898675,4.8094003816174045,False,12
session_77,station_42,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,119,61.51420553543201,Dallas,26.508498863152646,-117.63199802727445,33.29102330402658,True,11
session_78,station_36,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,52,14.71021351246058,San Diego,43.92423832764595,-81.9794399085269,7.914774540245279,True,2
session_79,station_32,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,57,61.58778307675843,Los Angeles,32.035126706910084,-86.91932515338306,17.02220615220958,False,5
session_80,station_5,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,23,17.28450066443117,New York,47.7849423314249,-72.53468544510221,19.98197803291452,True,2
session_81,station_26,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,57,21.97915345279406,San Francisco,30.04005631630112,-99.95436044551849,25.971234608867285,False,6
session_82,station_1,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,100,66.90918080793426,Los Angeles,47.0288383413669,-77.35575867484457,2.273376725743283,True,3
session_83,station_6,Tesla Model 3,CCS,2025-04-25 23:10:08,44,51.99735330745781,Dallas,34.346670205923445,-101.43072232749839,32.40427702625921,True,22
session_84,station_23,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,77,15.08399749383329,Phoenix,34.798827276957795,-95.58566979542344,-1.7034077233359142,True,14
session_85,station_44,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,59,72.66356563185181,Dallas,46.60176501698378,-86.8973042046568,3.364844891914432,True,21
session_86,station_10,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,84,29.0092881717903,New York,26.37102889693728,-101.59688000516068,9.936434861671945,False,20
session_87,station_36,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,35,50.44052413592614,Philadelphia,38.26325377028264,-116.74057114334644,23.811151766245338,True,16
session_88,station_26,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,112,51.31875359828088,San Diego,33.28057693574211,-84.15837384018633,8.556278978215754,False,0
session_89,station_10,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,56,49.59479625594776,Dallas,46.42828545323954,-92.7167285416771,0.9192390336092409,False,14
session_90,station_25,Tesla Model 3,CCS,2025-04-25 23:10:08,85,77.19276824552871,Phoenix,45.15469386410429,-101.43818999653888,29.478648993135778,False,8
session_91,station_50,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,42,16.95144797705049,Chicago,32.65809077865567,-99.34478378681817,22.665515099036888,True,22
session_92,station_42,Audi e-tron,CCS,2025-04-25 23:10:08,49,63.63631235021188,Los Angeles,27.675988825361735,-95.63927974536176,16.94976076762195,True,0
session_93,station_11,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,31,11.006810797766416,Los Angeles,46.67878948629365,-112.47134504181888,-5.236548104243232,False,2
session_94,station_15,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,91,58.08311230450095,Phoenix,38.280341024784434,-89.89346098210027,33.154278607424395,True,0
session_95,station_30,Rivian R1T,CCS,2025-04-25 23:10:08,113,15.370574755325805,San Antonio,31.103661717680357,-97.97738976430169,28.21337955322845,False,23
session_96,station_48,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,89,45.49127336463048,San Francisco,39.70560383993093,-89.14754873010045,1.6929244444187574,True,11
session_97,station_9,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,36,29.941899373625187,Houston,25.492748730638322,-93.18267053984981,30.999277591601754,True,13
session_98,station_25,Rivian R1T,CCS,2025-04-25 23:10:08,87,37.59229751656892,San Antonio,32.93362237154896,-111.31610642068411,16.125353658495776,False,23
session_99,station_15,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,87,44.67561484560027,San Antonio,46.87543805832624,-76.88871286998312,32.20447925483876,False,11
session_100,station_39,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,71,78.65303587011947,San Francisco,46.07325405444129,-106.93182905573148,25.108014839599548,True,7
session_101,station_41,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,91,62.24172438885488,Chicago,40.499444563824795,-72.98737044947133,3.2713027962658963,True,1
session_102,station_18,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,66,79.37656116528021,Chicago,29.288012158134748,-111.28276643089345,16.59751126444765,False,1
session_103,station_5,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,111,54.2972024175925,New York,35.9790772615487,-112.19612909699663,10.843902672901873,True,19
session_104,station_41,Audi e-tron,CCS,2025-04-25 23:10:08,103,63.59182033005683,Phoenix,31.119394216575547,-115.86761510727784,25.058361299479643,True,22
session_105,station_27,Nissan Leaf,Type 2,2025-04-25 23:10:08,61,63.898795929169914,Chicago,45.93017417289933,-78.76096998855147,19.035954468220112,True,12
session_106,station_45,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,105,60.230358688680916,Phoenix,46.05258404665897,-73.72576185516706,24.951032879867192,True,2
session_107,station_8,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,43,15.724587685234336,Los Angeles,38.976159430254135,-111.4212783806219,23.102693749640125,True,15
session_108,station_11,Rivian R1T,CCS,2025-04-25 23:10:08,47,49.79186923001998,Phoenix,36.221987322498244,-82.64639306347169,29.339735971645588,True,7
session_109,station_33,Kia EV6,CCS,2025-04-25 23:10:08,58,67.21829628821763,Philadelphia,27.243355472168375,-107.51409612749653,-0.40366288034553754,False,15
session_110,station_28,Audi e-tron,CCS,2025-04-25 23:10:08,46,53.44547102466869,Chicago,47.825830881074964,-101.8430920751608,15.973094041295777,True,14
session_111,station_18,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,66,21.449483971587036,San Francisco,39.34946175692985,-77.9630628010465,-4.663414375886857,False,14
session_112,station_15,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,82,32.06259472812839,San Antonio,37.92473922889478,-104.12285537910378,7.921104054706959,True,15
session_113,station_29,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,83,70.62670316455649,Philadelphia,41.363981668904145,-116.04271966397553,0.4304190928782141,True,16
session_114,station_47,Chevy Bolt,Type 2,2025-04-25 23:10:08,36,59.92624400589152,Phoenix,40.64560582000085,-107.05718695658146,13.81688075887061,False,15
session_115,station_50,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,65,19.46634637183579,San Francisco,44.47794659891389,-88.60765766117937,12.982785264065598,False,1
session_116,station_1,Tesla Model 3,Type 2,2025-04-25 23:10:08,64,16.21027395256735,San Francisco,34.70897127905774,-79.03989186282682,11.578667089000898,True,22
session_117,station_45,Audi e-tron,Type 2,2025-04-25 23:10:08,93,64.76777373288684,New York,47.08256040274169,-101.60613701253854,5.2416972610184995,False,8
session_118,station_11,Nissan Leaf,CCS,2025-04-25 23:10:08,45,64.69333033298822,Houston,35.21345091080908,-99.35109584395809,15.537711048227646,True,20
session_119,station_24,Rivian R1T,CCS,2025-04-25 23:10:08,114,58.50152392613589,Philadelphia,44.556876180519524,-84.68689224375194,21.12915459559637,True,16
session_120,station_37,Chevy Bolt,CCS,2025-04-25 23:10:08,19,42.80537944641134,Philadelphia,34.564259340701206,-75.28183516862782,23.788818360923123,True,19
session_121,station_33,Kia EV6,CCS,2025-04-25 23:10:08,71,66.25886848204033,San Diego,25.660198748428233,-106.9350883998276,30.893700614491216,False,4
session_122,station_44,Audi e-tron,Type 2,2025-04-25 23:10:08,70,73.60293014830194,Phoenix,39.327222104657174,-82.43584563977984,2.5268581167756885,False,22
session_123,station_21,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,120,46.647012979544506,Phoenix,47.67205274200146,-89.4460752843789,17.575612801038183,True,3
session_124,station_25,Rivian R1T,Type 2,2025-04-25 23:10:08,109,59.16264442844454,Chicago,29.31797758662339,-102.05358478384507,27.070682927093927,False,22
session_125,station_34,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,109,42.01568414945577,Houston,26.018464576583877,-86.81236370716573,18.986961894396163,False,1
session_126,station_31,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,93,32.39585621159753,Philadelphia,35.97773630177523,-78.86351400254118,17.35303772051325,True,1
session_127,station_50,Tesla Model 3,Type 2,2025-04-25 23:10:08,57,54.68767236935099,San Francisco,43.28910255477423,-75.70418669591265,16.346578423848165,False,2
session_128,station_7,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,65,24.409621351665837,Los Angeles,43.47524137958912,-118.47739746373743,32.833152412968346,True,14
session_129,station_50,Kia EV6,CCS,2025-04-25 23:10:08,112,54.172204825499406,Houston,42.93778074423584,-108.58828640230267,2.749568389081249,True,1
session_130,station_43,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,34,42.62316528492423,Dallas,40.978705635090726,-84.18763096572772,31.74703411906721,False,18
session_131,station_19,Nissan Leaf,Type 2,2025-04-25 23:10:08,104,40.31927097127928,New York,27.963743226938607,-103.23673333121974,24.303367505652517,True,2
session_132,station_40,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,109,72.80489820320636,Dallas,29.50947861136786,-95.12430670641103,28.877827616454425,False,22
session_133,station_32,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,111,23.056385016512834,Dallas,46.5105757287037,-100.2113973456108,-6.659760222359184,False,13
session_134,station_33,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,93,38.86016366094654,Los Angeles,26.40109682096744,-107.74926551582715,4.54867696806995,True,17
session_135,station_40,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,57,28.92239106701925,Dallas,33.07369326348729,-118.38584285940729,3.3584667689144716,False,0
session_136,station_16,Chevy Bolt,CCS,2025-04-25 23:10:08,101,43.46892756291722,San Diego,31.25805713771821,-100.4791669602952,14.433050744101156,False,6
session_137,station_49,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,54,40.85770743144748,Phoenix,47.322286805528094,-75.00214727215669,23.04862897431444,True,21
session_138,station_22,Audi e-tron,Type 2,2025-04-25 23:10:08,106,48.90801276741015,San Antonio,47.88054013081585,-98.35147180536647,16.78973985858989,False,13
session_139,station_21,Audi e-tron,Type 2,2025-04-25 23:10:08,107,32.04587823862488,Chicago,31.420392953567603,-84.0511945177949,8.78062531009872,True,23
session_140,station_14,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,74,58.79492140842145,Dallas,46.701070219303524,-72.27033986658721,27.470436690333102,False,20
session_141,station_45,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,81,45.10212397561154,San Antonio,31.57829269720537,-123.50035275224405,5.534243819707491,False,2
session_142,station_47,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,45,53.75759617261548,Dallas,40.541905056725724,-72.61957657510052,-1.6837141599777592,False,20
session_143,station_14,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,28,49.13954675090782,Dallas,30.226402841072627,-111.15390402002441,12.143470974143796,False,12
session_144,station_16,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,87,67.55504473127861,San Francisco,39.649754028349435,-99.43334306865991,-7.994405310716932,True,22
session_145,station_44,Tesla Model 3,CCS,2025-04-25 23:10:08,102,22.096636632848522,Los Angeles,34.64726341238281,-99.58100181280344,16.475006990723912,True,14
session_146,station_31,Tesla Model Y,CCS,2025-04-25 23:10:08,94,64.16523373792116,Los Angeles,39.218393530971184,-88.24622650667575,22.719644986927563,False,5
session_147,station_24,Kia EV6,CCS,2025-04-25 23:10:08,49,14.344675783786704,San Diego,36.37714931429768,-72.72276925457247,-9.433082139738769,True,11
session_148,station_6,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,30,64.93933879586496,Phoenix,34.41666580256071,-99.2389716788997,0.5476759525974515,True,20
session_149,station_40,Tesla Model 3,CCS,2025-04-25 23:10:08,64,46.763221868354094,Philadelphia,39.931401433670764,-84.20356800794258,15.224943847784779,True,5
session_150,station_3,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,21,29.567075176129737,San Diego,31.132958026598637,-115.52953172435278,-1.0024116067892574,False,16
session_151,station_48,Audi e-tron,Type 2,2025-04-25 23:10:08,98,50.57930198942175,San Diego,38.05200015808708,-120.76673884532183,27.27799150356244,False,9
session_152,station_47,Chevy Bolt,Type 2,2025-04-25 23:10:08,34,72.71967050126068,San Francisco,39.955010689443526,-93.31112136185772,22.387983627399116,True,5
session_153,station_15,Chevy Bolt,Type 2,2025-04-25 23:10:08,45,37.14713686039953,Chicago,33.6967188950168,-73.91961607808904,-7.109489013984017,True,21
session_154,station_16,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,21,76.91767285917989,San Antonio,37.53349490014329,-108.6751378874067,29.5002794102995,False,23
session_155,station_3,Kia EV6,CHAdeMO,2025-04-25 23:10:08,58,39.96097322010756,San Francisco,40.967790038233254,-115.09269356086398,13.534235885332262,False,6
session_156,station_26,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,58,78.1340102976895,San Diego,38.98117053151462,-119.50406431472966,25.911714008062326,False,0
session_157,station_35,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,36,73.21969264595306,Los Angeles,38.05236775774502,-77.35788995793897,-9.838813673704847,True,4
session_158,station_36,Audi e-tron,CCS,2025-04-25 23:10:08,18,15.974940050399923,Houston,28.472388206832356,-97.4934457786258,22.339834937584293,True,6
session_159,station_19,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,76,60.29982628960235,Chicago,38.816703613308505,-96.54317055900412,1.1999321964281098,True,10
session_160,station_36,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,117,36.55197890931478,New York,40.14456445989863,-104.84041832716164,14.459431094688536,True,17
session_161,station_11,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,20,36.66250333242243,Houston,35.511487902089584,-120.40767305207402,30.599594395595638,True,17
session_162,station_1,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,80,70.29857274446621,Dallas,45.323545993826414,-96.77497342644322,17.322984178240844,True,21
session_163,station_44,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,21,23.502939395509785,Los Angeles,35.4016081269575,-92.1726239699507,7.714958313234963,True,22
session_164,station_35,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,48,10.164894403008192,Phoenix,40.104109183740114,-97.33238517385637,25.964969419308375,False,19
session_165,station_23,Audi e-tron,Type 2,2025-04-25 23:10:08,36,34.26171275091315,Chicago,39.25544332885627,-118.47049217206907,9.865677676918974,False,12
session_166,station_16,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,18,34.69285874218006,New York,35.34868897406372,-111.53729274139096,5.146658913060254,False,0
session_167,station_7,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,78,40.04786444663705,Houston,36.390079531970244,-83.51936425418629,-0.9648440866243071,False,11
session_168,station_48,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,36,19.877786214664546,San Antonio,46.786909062701554,-78.4515902524571,20.838145396856174,True,15
session_169,station_43,Volkswagen ID.4,CCS,2025-04-25 23:10:08,94,68.67265786962125,Los Angeles,27.80458151264847,-120.62271395183254,5.229266522816594,True,5
