station_id,date,charging_sessions,energy_delivered_kwh,revenue_usd,is_weekend,day_of_week,is_forecast
GS-0017,2024-12-15,24.1,1246.2,476.55,True,6,False
GS-0017,2024-12-16,18.6,852.8,326.14,False,0,False
GS-0017,2024-12-17,19.5,1024.0,391.59,False,1,False
GS-0017,2024-12-18,15.4,844.6,323.0,False,2,False
GS-0017,2024-12-19,25.1,1511.5,578.04,False,3,False
GS-0017,2024-12-20,18.5,1100.1,420.71,False,4,False
GS-0017,2024-12-21,25.4,1185.7,453.42,True,5,False
GS-0017,2024-12-22,24.2,1128.9,431.7,True,6,False
GS-0017,2024-12-23,27.6,1341.5,513.04,False,0,False
GS-0017,2024-12-24,20.8,984.1,376.35,False,1,False
GS-0017,2024-12-25,13.6,826.1,315.92,False,2,False
GS-0017,2024-12-26,16.8,873.1,333.9,False,3,False
GS-0017,2024-12-27,18.9,1015.2,388.25,False,4,False
GS-0017,2024-12-28,20.7,1269.9,485.65,True,5,False
GS-0017,2024-12-29,26.6,1541.8,589.6,True,6,False
GS-0017,2024-12-30,21.3,1108.6,423.95,False,0,False
GS-0017,2024-12-31,17.0,894.2,341.95,False,1,False
GS-0017,2025-01-01,25.4,1397.4,534.38,False,2,False
GS-0017,2025-01-02,17.0,806.7,308.52,False,3,False
GS-0017,2025-01-03,23.3,1325.6,506.95,False,4,False
GS-0017,2025-01-04,31.4,1774.3,678.53,True,5,False
GS-0017,2025-01-05,23.8,1447.9,553.71,True,6,False
GS-0017,2025-01-06,16.9,777.1,297.2,False,0,False
GS-0017,2025-01-07,17.7,940.9,359.8,False,1,False
GS-0017,2025-01-08,20.4,1062.7,406.4,False,2,False
GS-0017,2025-01-09,16.4,987.3,377.56,False,3,False
GS-0017,2025-01-10,17.1,865.0,330.81,False,4,False
GS-0017,2025-01-11,31.1,1769.3,676.6,True,5,False
GS-0017,2025-01-12,31.2,1746.3,667.81,True,6,False
GS-0017,2025-01-13,17.3,982.1,375.56,False,0,False
GS-0017,2025-01-14,27.2,1490.7,570.09,False,1,False
GS-0017,2025-01-15,28.4,1323.2,506.01,False,2,False
GS-0017,2025-01-16,21.1,962.8,368.19,False,3,False
GS-0017,2025-01-17,22.3,1247.8,477.19,False,4,False
GS-0017,2025-01-18,42.0,1942.9,743.01,True,5,False
GS-0017,2025-01-19,26.2,1468.8,561.71,True,6,False
GS-0017,2025-01-20,27.4,1264.1,483.44,False,0,False
GS-0017,2025-01-21,28.4,1295.4,495.4,False,1,False
GS-0017,2025-01-22,22.3,1193.8,456.52,False,2,False
GS-0017,2025-01-23,29.4,1697.7,649.23,False,3,False
GS-0017,2025-01-24,23.9,1148.9,439.38,False,4,False
GS-0017,2025-01-25,20.2,1048.0,400.76,True,5,False
GS-0017,2025-01-26,36.9,2099.1,802.75,True,6,False
GS-0017,2025-01-27,20.0,1084.0,414.54,False,0,False
GS-0017,2025-01-28,29.6,1575.9,602.67,False,1,False
GS-0017,2025-01-29,17.5,1067.3,408.16,False,2,False
GS-0017,2025-01-30,24.5,1388.0,530.81,False,3,False
GS-0017,2025-01-31,26.0,1212.0,463.51,False,4,False
GS-0017,2025-02-01,44.9,2344.9,896.75,True,5,False
GS-0017,2025-02-02,32.0,1734.2,663.18,True,6,False
GS-0017,2025-02-03,30.9,1873.3,716.38,False,0,False
GS-0017,2025-02-04,25.3,1274.7,487.46,False,1,False
GS-0017,2025-02-05,17.9,936.1,357.97,False,2,False
GS-0017,2025-02-06,24.6,1162.3,444.5,False,3,False
GS-0017,2025-02-07,23.5,1092.0,417.61,False,4,False
GS-0017,2025-02-08,33.5,1554.2,594.37,True,5,False
GS-0017,2025-02-09,25.4,1236.3,472.78,True,6,False
GS-0017,2025-02-10,26.8,1547.3,591.73,False,0,False
GS-0017,2025-02-11,26.7,1503.4,574.94,False,1,False
GS-0017,2025-02-12,27.4,1480.0,565.97,False,2,False
GS-0017,2025-02-13,24.0,1232.7,471.4,False,3,False
GS-0017,2025-02-14,25.1,1470.0,562.15,False,4,False
GS-0017,2025-02-15,32.5,1642.4,628.09,True,5,False
GS-0017,2025-02-16,33.1,1689.9,646.25,True,6,False
GS-0017,2025-02-17,14.8,788.4,301.49,False,0,False
GS-0017,2025-02-18,26.4,1501.0,574.0,False,1,False
GS-0017,2025-02-19,25.4,1432.3,547.73,False,2,False
GS-0017,2025-02-20,33.5,1932.7,739.12,False,3,False
GS-0017,2025-02-21,25.5,1405.9,537.64,False,4,False
GS-0017,2025-02-22,45.6,2775.4,1061.39,True,5,False
GS-0017,2025-02-23,33.8,2064.9,789.67,True,6,False
GS-0017,2025-02-24,23.2,1061.9,406.08,False,0,False
GS-0017,2025-02-25,22.5,1298.3,496.49,False,1,False
GS-0017,2025-02-26,29.8,1791.6,685.14,False,2,False
GS-0017,2025-02-27,30.3,1799.6,688.19,False,3,False
GS-0017,2025-02-28,27.9,1393.4,532.87,False,4,False
GS-0017,2025-03-01,43.6,2123.6,812.11,True,5,False
GS-0017,2025-03-02,33.3,1518.1,580.55,True,6,False
GS-0017,2025-03-03,23.6,1319.8,504.72,False,0,False
GS-0017,2025-03-04,28.7,1763.8,674.5,False,1,False
GS-0017,2025-03-05,33.1,2009.4,768.44,False,2,False
GS-0017,2025-03-06,20.0,1160.0,443.6,False,3,False
GS-0017,2025-03-07,28.6,1422.6,544.02,False,4,False
GS-0017,2025-03-08,40.0,2084.4,797.13,True,5,False
GS-0017,2025-03-09,30.5,1494.4,571.51,True,6,False
GS-0017,2025-03-10,26.3,1462.7,559.37,False,0,False
GS-0017,2025-03-11,23.0,1317.1,503.68,False,1,False
GS-0017,2025-03-12,31.0,1528.3,584.45,False,2,False
GS-0017,2025-03-13,28.4,1353.2,517.51,False,3,False
GS-0017,2025-03-14,19.4,1063.5,406.71,False,4,False
GS-0017,2025-03-15,32.8,1990.0,761.02,True,5,False
GS-0017,2025-03-16,36.9,1722.8,658.83,True,6,False
GS-0017,2025-03-17,25.2,1466.6,560.86,False,0,False
GS-0017,2025-03-18,25.3,1199.5,458.72,False,1,False
GS-0017,2025-03-19,23.4,1179.3,450.98,False,2,False
GS-0017,2025-03-20,29.8,1661.1,635.25,False,3,False
GS-0017,2025-03-21,33.7,1885.5,721.07,False,4,False
GS-0017,2025-03-22,29.1,1698.4,649.49,True,5,False
GS-0017,2025-03-23,36.8,1879.2,718.64,True,6,False
GS-0017,2025-03-24,34.2,1754.3,670.88,False,0,False
GS-0017,2025-03-25,27.2,1410.3,539.33,False,1,False
GS-0017,2025-03-26,32.3,1911.7,731.06,False,2,False
GS-0017,2025-03-27,29.2,1783.6,682.09,False,3,False
GS-0017,2025-03-28,37.3,2220.7,849.24,False,4,False
GS-0017,2025-03-29,52.6,2574.2,984.43,True,5,False
GS-0017,2025-03-30,34.1,2032.1,777.1,True,6,False
GS-0017,2025-03-31,33.1,1894.2,724.38,False,0,False
GS-0017,2025-04-01,35.2,1812.0,692.96,False,1,False
GS-0017,2025-04-02,26.3,1542.3,589.81,False,2,False
GS-0017,2025-04-03,32.4,1883.2,720.16,False,3,False
GS-0017,2025-04-04,22.3,1308.7,500.47,False,4,False
GS-0017,2025-04-05,35.3,1638.3,626.52,True,5,False
GS-0017,2025-04-06,45.8,2735.4,1046.06,True,6,False
GS-0017,2025-04-07,30.1,1719.0,657.4,False,0,False
GS-0017,2025-04-08,28.0,1470.9,562.51,False,1,False
GS-0017,2025-04-09,26.5,1551.4,593.28,False,2,False
GS-0017,2025-04-10,25.5,1278.9,489.06,False,3,False
GS-0017,2025-04-11,28.9,1665.5,636.91,False,4,False
GS-0017,2025-04-12,33.5,1931.9,738.8,True,5,False
GS-0017,2025-04-13,29.1,1382.8,528.83,True,6,False
GS-0017,2025-04-14,32.5,1727.0,660.45,False,0,False
GS-0017,2025-04-15,21.8,1224.7,468.34,False,1,False
GS-0017,2025-04-16,20.5,1052.1,402.34,False,2,False
GS-0017,2025-04-17,39.4,2215.8,847.36,False,3,False
GS-0017,2025-04-18,26.2,1480.1,566.04,False,4,False
GS-0017,2025-04-19,27.0,1624.6,621.3,True,5,False
GS-0017,2025-04-20,23.5,1319.3,504.53,True,6,False
GS-0017,2025-04-21,21.0,1269.6,485.53,False,0,False
GS-0017,2025-04-22,29.4,1602.3,612.77,False,1,False
GS-0017,2025-04-23,22.5,1156.4,442.23,False,2,False
GS-0017,2025-04-24,27.5,1613.2,616.94,False,3,False
GS-0017,2025-04-25,33.0,1775.0,678.8,False,4,False
GS-0017,2025-04-26,40.6,2014.8,770.51,True,5,False
GS-0017,2025-04-27,38.0,2046.9,782.78,True,6,True
GS-0017,2025-04-28,25.3,1365.0,521.99,False,0,True
GS-0017,2025-04-29,32.2,1735.3,663.61,False,1,True
GS-0017,2025-04-30,26.6,1432.7,547.88,False,2,True
GS-0017,2025-05-01,33.7,1817.6,695.08,False,3,True
GS-0017,2025-05-02,28.9,1558.4,595.98,False,4,True
GS-0017,2025-05-03,41.1,2214.4,846.85,True,5,True
GS-0017,2025-05-04,38.9,2096.4,801.71,True,6,True
GS-0017,2025-05-05,32.4,1743.9,666.91,False,0,True
GS-0017,2025-05-06,24.0,1291.6,493.93,False,1,True
GS-0017,2025-05-07,24.8,1338.4,511.82,False,2,True
GS-0017,2025-05-08,30.5,1643.6,628.55,False,3,True
GS-0017,2025-05-09,28.9,1554.8,594.6,False,4,True
GS-0017,2025-05-10,43.3,2334.4,892.71,True,5,True
GS-0017,2025-05-11,37.0,1993.6,762.39,True,6,True
GS-0017,2025-05-12,30.4,1636.3,625.77,False,0,True
GS-0017,2025-05-13,29.1,1569.0,600.02,False,1,True
GS-0017,2025-05-14,32.5,1751.9,669.96,False,2,True
GS-0017,2025-05-15,25.2,1356.7,518.84,False,3,True
GS-0017,2025-05-16,34.2,1840.2,703.74,False,4,True
GS-0017,2025-05-17,44.7,2407.2,920.57,True,5,True
GS-0017,2025-05-18,38.3,2060.3,787.89,True,6,True
GS-0017,2025-05-19,30.4,1639.9,627.15,False,0,True
GS-0017,2025-05-20,29.5,1588.2,607.36,False,1,True
GS-0017,2025-05-21,28.9,1557.6,595.66,False,2,True
GS-0017,2025-05-22,22.3,1201.7,459.55,False,3,True
GS-0017,2025-05-23,31.6,1704.0,651.65,False,4,True
GS-0017,2025-05-24,36.6,1971.9,754.09,True,5,True
GS-0017,2025-05-25,44.1,2375.5,908.44,True,6,True
GS-0017,2025-05-26,29.2,1574.1,601.97,False,0,True
GS-0017,2025-05-27,27.7,1492.1,570.6,False,1,True
GS-0017,2025-05-28,31.8,1711.5,654.53,False,2,True
GS-0017,2025-05-29,36.6,1968.8,752.92,False,3,True
GS-0017,2025-05-30,31.2,1682.3,643.36,False,4,True
GS-0017,2025-05-31,39.3,2117.1,809.64,True,5,True
GS-0017,2025-06-01,44.8,2413.5,922.97,True,6,True
GS-0017,2025-06-02,32.6,1755.1,671.18,False,0,True
GS-0017,2025-06-03,37.0,1992.4,761.93,False,1,True
GS-0017,2025-06-04,32.7,1763.4,674.38,False,2,True
GS-0017,2025-06-05,36.0,1940.4,742.03,False,3,True
GS-0017,2025-06-06,28.8,1552.3,593.62,False,4,True
GS-0017,2025-06-07,43.3,2333.5,892.38,True,5,True
GS-0017,2025-06-08,46.8,2519.7,963.57,True,6,True
GS-0017,2025-06-09,31.7,1709.3,653.69,False,0,True
GS-0017,2025-06-10,32.3,1738.6,664.86,False,1,True
GS-0017,2025-06-11,30.1,1620.7,619.8,False,2,True
GS-0017,2025-06-12,28.3,1522.3,582.16,False,3,True
GS-0017,2025-06-13,30.1,1622.9,620.63,False,4,True
GS-0017,2025-06-14,45.8,2467.4,943.57,True,5,True
GS-0017,2025-06-15,41.1,2211.2,845.61,True,6,True
GS-0017,2025-06-16,27.6,1485.5,568.08,False,0,True
GS-0017,2025-06-17,34.0,1833.9,701.31,False,1,True
GS-0017,2025-06-18,32.3,1737.9,664.6,False,2,True
GS-0017,2025-06-19,23.3,1253.1,479.21,False,3,True
GS-0017,2025-06-20,31.3,1685.6,644.6,False,4,True
GS-0017,2025-06-21,37.7,2031.3,776.8,True,5,True
GS-0017,2025-06-22,49.7,2675.0,1022.99,True,6,True
GS-0017,2025-06-23,36.7,1977.8,756.36,False,0,True
GS-0017,2025-06-24,24.8,1336.4,511.07,False,1,True
GS-0017,2025-06-25,28.7,1544.1,590.49,False,2,True
GS-0017,2025-06-26,34.2,1841.4,704.19,False,3,True
GS-0017,2025-06-27,33.2,1790.6,684.77,False,4,True
GS-0017,2025-06-28,42.8,2307.1,882.27,True,5,True
GS-0017,2025-06-29,38.5,2071.5,792.18,True,6,True
GS-0017,2025-06-30,29.9,1610.7,615.98,False,0,True
GS-0017,2025-07-01,31.8,1712.9,655.07,False,1,True
GS-0017,2025-07-02,28.0,1506.7,576.18,False,2,True
GS-0017,2025-07-03,31.6,1699.4,649.88,False,3,True
GS-0017,2025-07-04,36.8,1981.8,757.9,False,4,True
GS-0017,2025-07-05,46.5,2503.6,957.44,True,5,True
GS-0017,2025-07-06,35.9,1932.6,739.09,True,6,True
GS-0017,2025-07-07,32.7,1759.3,672.8,False,0,True
GS-0017,2025-07-08,32.0,1725.8,659.99,False,1,True
GS-0017,2025-07-09,29.5,1588.6,607.53,False,2,True
GS-0017,2025-07-10,39.4,2122.3,811.62,False,3,True
GS-0017,2025-07-11,23.3,1257.3,480.83,False,4,True
GS-0017,2025-07-12,42.7,2302.1,880.36,True,5,True
GS-0017,2025-07-13,45.6,2458.5,940.18,True,6,True
GS-0017,2025-07-14,33.9,1826.8,698.6,False,0,True
GS-0017,2025-07-15,31.1,1673.1,639.82,False,1,True
GS-0017,2025-07-16,33.6,1810.2,692.27,False,2,True
GS-0017,2025-07-17,31.3,1686.0,644.77,False,3,True
GS-0017,2025-07-18,33.7,1816.7,694.76,False,4,True
GS-0017,2025-07-19,37.8,2037.0,778.98,True,5,True
GS-0017,2025-07-20,43.2,2326.3,889.61,True,6,True
GS-0017,2025-07-21,35.4,1906.9,729.24,False,0,True
GS-0017,2025-07-22,35.0,1882.9,720.06,False,1,True
GS-0017,2025-07-23,31.9,1718.1,657.05,False,2,True
GS-0017,2025-07-24,35.4,1908.7,729.92,False,3,True
GS-0017,2025-07-25,26.3,1414.1,540.78,False,4,True
