station_id,date,charging_sessions,energy_delivered_kwh,revenue_usd,is_weekend,day_of_week,is_forecast
GS-0048,2025-01-11,17.4,1025.9,344.94,True,5,False
GS-0048,2025-01-12,24.9,1329.3,446.94,True,6,False
GS-0048,2025-01-13,15.3,846.3,284.55,False,0,False
GS-0048,2025-01-14,15.0,858.5,288.65,False,1,False
GS-0048,2025-01-15,15.5,1056.7,355.3,False,2,False
GS-0048,2025-01-16,10.7,648.7,218.1,False,3,False
GS-0048,2025-01-17,23.0,1350.6,454.12,False,4,False
GS-0048,2025-01-18,16.8,970.7,326.36,True,5,False
GS-0048,2025-01-19,25.1,1646.6,553.63,True,6,False
GS-0048,2025-01-20,18.2,1211.3,407.28,False,0,False
GS-0048,2025-01-21,12.6,753.4,253.32,False,1,False
GS-0048,2025-01-22,22.2,1392.0,468.04,False,2,False
GS-0048,2025-01-23,9.2,498.0,167.45,False,3,False
GS-0048,2025-01-24,17.9,1206.5,405.64,False,4,False
GS-0048,2025-01-25,26.5,1852.5,622.86,True,5,False
GS-0048,2025-01-26,25.8,1421.7,478.02,True,6,False
GS-0048,2025-01-27,15.9,913.3,307.08,False,0,False
GS-0048,2025-01-28,17.9,1088.8,366.08,False,1,False
GS-0048,2025-01-29,16.9,962.9,323.74,False,2,False
GS-0048,2025-01-30,20.4,1168.9,393.0,False,3,False
GS-0048,2025-01-31,15.4,1010.7,339.81,False,4,False
GS-0048,2025-02-01,24.5,1520.0,511.05,True,5,False
GS-0048,2025-02-02,26.5,1594.9,536.23,True,6,False
GS-0048,2025-02-03,10.1,600.7,201.98,False,0,False
GS-0048,2025-02-04,16.0,1110.9,373.51,False,1,False
GS-0048,2025-02-05,18.5,1277.3,429.47,False,2,False
GS-0048,2025-02-06,15.7,928.0,312.01,False,3,False
GS-0048,2025-02-07,13.9,939.6,315.92,False,4,False
GS-0048,2025-02-08,23.9,1507.6,506.88,True,5,False
GS-0048,2025-02-09,31.7,2227.2,748.83,True,6,False
GS-0048,2025-02-10,18.2,1169.2,393.13,False,0,False
GS-0048,2025-02-11,12.9,916.7,308.22,False,1,False
GS-0048,2025-02-12,16.5,1042.0,350.34,False,2,False
GS-0048,2025-02-13,16.7,899.0,302.27,False,3,False
GS-0048,2025-02-14,19.8,1094.9,368.15,False,4,False
GS-0048,2025-02-15,19.6,1374.5,462.13,True,5,False
GS-0048,2025-02-16,18.9,1096.6,368.71,True,6,False
GS-0048,2025-02-17,18.3,996.2,334.96,False,0,False
GS-0048,2025-02-18,16.7,1089.6,366.36,False,1,False
GS-0048,2025-02-19,18.2,1145.3,385.07,False,2,False
GS-0048,2025-02-20,16.2,1042.2,350.4,False,3,False
GS-0048,2025-02-21,14.2,867.2,291.56,False,4,False
GS-0048,2025-02-22,27.5,1828.6,614.83,True,5,False
GS-0048,2025-02-23,22.9,1434.5,482.32,True,6,False
GS-0048,2025-02-24,21.2,1512.3,508.47,False,0,False
GS-0048,2025-02-25,20.0,1191.4,400.58,False,1,False
GS-0048,2025-02-26,17.9,1156.3,388.77,False,2,False
GS-0048,2025-02-27,14.6,886.4,298.03,False,3,False
GS-0048,2025-02-28,17.7,1213.7,408.06,False,4,False
GS-0048,2025-03-01,21.6,1543.6,519.0,True,5,False
GS-0048,2025-03-02,29.3,2053.3,690.36,True,6,False
GS-0048,2025-03-03,21.1,1292.5,434.58,False,0,False
GS-0048,2025-03-04,25.1,1567.0,526.86,False,1,False
GS-0048,2025-03-05,15.5,1045.3,351.44,False,2,False
GS-0048,2025-03-06,21.4,1324.8,445.43,False,3,False
GS-0048,2025-03-07,16.3,956.2,321.48,False,4,False
GS-0048,2025-03-08,23.5,1314.2,441.87,True,5,False
GS-0048,2025-03-09,15.7,839.7,282.32,True,6,False
GS-0048,2025-03-10,14.9,1011.9,340.22,False,0,False
GS-0048,2025-03-11,23.3,1470.8,494.53,False,1,False
GS-0048,2025-03-12,15.9,1099.3,369.63,False,2,False
GS-0048,2025-03-13,19.9,1303.8,438.35,False,3,False
GS-0048,2025-03-14,13.4,734.6,246.98,False,4,False
GS-0048,2025-03-15,31.6,1841.0,618.98,True,5,False
GS-0048,2025-03-16,17.9,970.3,326.25,True,6,False
GS-0048,2025-03-17,25.9,1684.7,566.44,False,0,False
GS-0048,2025-03-18,20.1,1098.4,369.29,False,1,False
GS-0048,2025-03-19,16.6,1103.3,370.94,False,2,False
GS-0048,2025-03-20,19.4,1340.9,450.85,False,3,False
GS-0048,2025-03-21,25.9,1546.5,519.98,False,4,False
GS-0048,2025-03-22,30.4,1809.5,608.41,True,5,False
GS-0048,2025-03-23,10.4,732.3,246.2,True,6,False
GS-0048,2025-03-24,11.9,730.1,245.47,False,0,False
GS-0048,2025-03-25,17.9,1080.8,363.41,False,1,False
GS-0048,2025-03-26,15.5,1032.2,347.05,False,2,False
GS-0048,2025-03-27,20.5,1437.4,483.3,False,3,False
GS-0048,2025-03-28,18.6,1008.6,339.12,False,4,False
GS-0048,2025-03-29,18.9,1209.1,406.54,True,5,False
GS-0048,2025-03-30,29.2,1858.6,624.92,True,6,False
GS-0048,2025-03-31,12.4,719.1,241.77,False,0,False
GS-0048,2025-04-01,25.5,1391.9,467.98,False,1,False
GS-0048,2025-04-02,15.3,1037.6,348.88,False,2,False
GS-0048,2025-04-03,17.9,1278.2,429.76,False,3,False
GS-0048,2025-04-04,16.8,1120.7,376.82,False,4,False
GS-0048,2025-04-05,25.2,1514.7,509.27,True,5,False
GS-0048,2025-04-06,23.3,1526.6,513.27,True,6,False
GS-0048,2025-04-07,19.2,1223.6,411.42,False,0,False
GS-0048,2025-04-08,17.5,1130.5,380.11,False,1,False
GS-0048,2025-04-09,22.5,1290.4,433.85,False,2,False
GS-0048,2025-04-10,30.1,1746.0,587.06,False,3,False
GS-0048,2025-04-11,16.4,1010.8,339.85,False,4,False
GS-0048,2025-04-12,22.0,1325.3,445.61,True,5,False
GS-0048,2025-04-13,33.3,2082.3,700.13,True,6,False
GS-0048,2025-04-14,25.9,1529.4,514.24,False,0,False
GS-0048,2025-04-15,17.7,1231.1,413.92,False,1,False
GS-0048,2025-04-16,22.8,1215.4,408.64,False,2,False
GS-0048,2025-04-17,15.5,842.5,283.28,False,3,False
GS-0048,2025-04-18,12.3,789.2,265.36,False,4,False
GS-0048,2025-04-19,22.0,1373.0,461.65,True,5,False
GS-0048,2025-04-20,19.2,1272.0,427.69,True,6,False
GS-0048,2025-04-21,21.9,1364.9,458.91,False,0,False
GS-0048,2025-04-22,18.2,978.3,328.94,False,1,False
GS-0048,2025-04-23,17.8,984.5,331.01,False,2,False
GS-0048,2025-04-24,17.5,1137.0,382.27,False,3,False
GS-0048,2025-04-25,15.4,1000.0,336.22,False,4,False
GS-0048,2025-04-26,23.1,1221.6,410.72,True,5,False
GS-0048,2025-04-27,25.7,1583.8,532.53,True,6,True
GS-0048,2025-04-28,21.6,1331.8,447.79,False,0,True
GS-0048,2025-04-29,20.9,1291.0,434.07,False,1,True
GS-0048,2025-04-30,19.9,1231.3,413.98,False,2,True
GS-0048,2025-05-01,21.0,1298.2,436.47,False,3,True
GS-0048,2025-05-02,19.7,1213.8,408.11,False,4,True
GS-0048,2025-05-03,23.1,1425.2,479.19,True,5,True
GS-0048,2025-05-04,25.7,1586.8,533.51,True,6,True
GS-0048,2025-05-05,18.9,1168.4,392.86,False,0,True
GS-0048,2025-05-06,21.1,1305.3,438.87,False,1,True
GS-0048,2025-05-07,18.4,1137.6,382.48,False,2,True
GS-0048,2025-05-08,20.2,1248.5,419.77,False,3,True
GS-0048,2025-05-09,23.1,1423.2,478.53,False,4,True
GS-0048,2025-05-10,25.6,1581.9,531.87,True,5,True
GS-0048,2025-05-11,34.0,2101.4,706.53,True,6,True
GS-0048,2025-05-12,19.8,1219.5,410.01,False,0,True
GS-0048,2025-05-13,20.8,1283.2,431.46,False,1,True
GS-0048,2025-05-14,22.9,1414.7,475.67,False,2,True
GS-0048,2025-05-15,20.4,1258.4,423.11,False,3,True
GS-0048,2025-05-16,20.4,1258.7,423.19,False,4,True
GS-0048,2025-05-17,26.4,1629.9,548.0,True,5,True
GS-0048,2025-05-18,27.5,1697.3,570.67,True,6,True
GS-0048,2025-05-19,23.8,1468.3,493.68,False,0,True
GS-0048,2025-05-20,15.8,975.4,327.95,False,1,True
GS-0048,2025-05-21,20.4,1256.6,422.5,False,2,True
GS-0048,2025-05-22,21.5,1329.7,447.09,False,3,True
GS-0048,2025-05-23,23.2,1432.4,481.61,False,4,True
GS-0048,2025-05-24,29.3,1811.7,609.14,True,5,True
GS-0048,2025-05-25,27.3,1684.2,566.28,True,6,True
GS-0048,2025-05-26,22.5,1390.0,467.35,False,0,True
GS-0048,2025-05-27,23.0,1417.5,476.61,False,1,True
GS-0048,2025-05-28,20.0,1233.6,414.75,False,2,True
GS-0048,2025-05-29,20.3,1253.6,421.48,False,3,True
GS-0048,2025-05-30,17.4,1077.0,362.12,False,4,True
GS-0048,2025-05-31,25.8,1595.2,536.36,True,5,True
GS-0048,2025-06-01,23.0,1420.0,477.44,True,6,True
GS-0048,2025-06-02,18.2,1125.2,378.32,False,0,True
GS-0048,2025-06-03,19.8,1222.4,410.98,False,1,True
GS-0048,2025-06-04,22.5,1387.7,466.58,False,2,True
GS-0048,2025-06-05,19.1,1178.3,396.16,False,3,True
GS-0048,2025-06-06,19.7,1216.6,409.04,False,4,True
GS-0048,2025-06-07,28.3,1748.2,587.78,True,5,True
GS-0048,2025-06-08,27.7,1712.8,575.88,True,6,True
GS-0048,2025-06-09,18.6,1146.1,385.36,False,0,True
GS-0048,2025-06-10,19.6,1212.6,407.72,False,1,True
GS-0048,2025-06-11,19.9,1226.0,412.22,False,2,True
GS-0048,2025-06-12,21.3,1314.5,441.98,False,3,True
GS-0048,2025-06-13,20.2,1247.6,419.46,False,4,True
GS-0048,2025-06-14,24.5,1513.2,508.78,True,5,True
GS-0048,2025-06-15,21.3,1317.4,442.93,True,6,True
GS-0048,2025-06-16,20.7,1276.0,429.03,False,0,True
GS-0048,2025-06-17,21.1,1305.4,438.91,False,1,True
GS-0048,2025-06-18,21.0,1297.5,436.24,False,2,True
GS-0048,2025-06-19,22.0,1360.1,457.3,False,3,True
GS-0048,2025-06-20,25.5,1573.5,529.04,False,4,True
GS-0048,2025-06-21,31.5,1945.1,653.99,True,5,True
GS-0048,2025-06-22,29.4,1813.7,609.81,True,6,True
GS-0048,2025-06-23,20.2,1249.1,419.96,False,0,True
GS-0048,2025-06-24,20.1,1243.5,418.1,False,1,True
GS-0048,2025-06-25,20.9,1287.8,432.99,False,2,True
GS-0048,2025-06-26,19.8,1222.6,411.06,False,3,True
GS-0048,2025-06-27,21.3,1315.7,442.37,False,4,True
GS-0048,2025-06-28,24.1,1487.3,500.07,True,5,True
GS-0048,2025-06-29,25.5,1571.4,528.36,True,6,True
GS-0048,2025-06-30,19.1,1180.5,396.91,False,0,True
GS-0048,2025-07-01,21.7,1340.1,450.59,False,1,True
GS-0048,2025-07-02,19.7,1214.5,408.35,False,2,True
GS-0048,2025-07-03,21.2,1308.6,439.99,False,3,True
GS-0048,2025-07-04,20.3,1252.0,420.96,False,4,True
GS-0048,2025-07-05,28.0,1731.0,582.0,True,5,True
GS-0048,2025-07-06,27.3,1685.8,566.8,True,6,True
GS-0048,2025-07-07,19.3,1191.2,400.52,False,0,True
GS-0048,2025-07-08,19.0,1171.7,393.97,False,1,True
GS-0048,2025-07-09,17.9,1105.5,371.69,False,2,True
GS-0048,2025-07-10,18.0,1111.1,373.59,False,3,True
GS-0048,2025-07-11,20.7,1276.8,429.28,False,4,True
GS-0048,2025-07-12,27.0,1667.3,560.58,True,5,True
GS-0048,2025-07-13,27.3,1686.2,566.96,True,6,True
GS-0048,2025-07-14,19.1,1180.9,397.05,False,0,True
GS-0048,2025-07-15,22.1,1362.7,458.17,False,1,True
GS-0048,2025-07-16,20.4,1259.8,423.59,False,2,True
GS-0048,2025-07-17,19.3,1190.1,400.14,False,3,True
GS-0048,2025-07-18,18.8,1159.4,389.8,False,4,True
GS-0048,2025-07-19,24.9,1534.2,515.82,True,5,True
GS-0048,2025-07-20,28.0,1728.6,581.21,True,6,True
GS-0048,2025-07-21,19.2,1183.7,397.99,False,0,True
GS-0048,2025-07-22,18.2,1124.3,378.02,False,1,True
GS-0048,2025-07-23,20.5,1262.5,424.48,False,2,True
GS-0048,2025-07-24,24.3,1501.0,504.68,False,3,True
GS-0048,2025-07-25,18.5,1140.3,383.4,False,4,True
