station_id,date,charging_sessions,energy_delivered_kwh,revenue_usd,is_weekend,day_of_week,is_forecast
GS-0030,2024-12-13,12.7,507.9,194.36,False,4,False
GS-0030,2024-12-14,13.4,539.3,206.38,True,5,False
GS-0030,2024-12-15,12.4,523.2,200.21,True,6,False
GS-0030,2024-12-16,13.7,513.5,196.53,False,0,False
GS-0030,2024-12-17,14.5,562.3,215.16,False,1,False
GS-0030,2024-12-18,12.6,522.9,200.1,False,2,False
GS-0030,2024-12-19,19.5,827.2,316.55,False,3,False
GS-0030,2024-12-20,12.9,642.0,245.66,False,4,False
GS-0030,2024-12-21,17.6,780.4,298.64,True,5,False
GS-0030,2024-12-22,20.5,811.1,310.41,True,6,False
GS-0030,2024-12-23,15.7,754.4,288.71,False,0,False
GS-0030,2024-12-24,13.7,525.6,201.15,False,1,False
GS-0030,2024-12-25,16.9,726.2,277.91,False,2,False
GS-0030,2024-12-26,13.1,618.0,236.51,False,3,False
GS-0030,2024-12-27,18.8,751.6,287.61,False,4,False
GS-0030,2024-12-28,17.8,731.9,280.08,True,5,False
GS-0030,2024-12-29,25.2,1252.3,479.23,True,6,False
GS-0030,2024-12-30,20.6,771.3,295.15,False,0,False
GS-0030,2024-12-31,17.8,705.0,269.79,False,1,False
GS-0030,2025-01-01,20.4,965.5,369.47,False,2,False
GS-0030,2025-01-02,12.4,510.8,195.48,False,3,False
GS-0030,2025-01-03,16.9,734.7,281.16,False,4,False
GS-0030,2025-01-04,23.7,957.7,366.48,True,5,False
GS-0030,2025-01-05,20.9,972.3,372.1,True,6,False
GS-0030,2025-01-06,19.3,854.0,326.8,False,0,False
GS-0030,2025-01-07,17.1,840.4,321.62,False,1,False
GS-0030,2025-01-08,22.3,838.5,320.86,False,2,False
GS-0030,2025-01-09,12.5,553.9,211.97,False,3,False
GS-0030,2025-01-10,20.2,937.8,358.89,False,4,False
GS-0030,2025-01-11,22.3,920.7,352.32,True,5,False
GS-0030,2025-01-12,22.3,1021.5,390.91,True,6,False
GS-0030,2025-01-13,16.4,804.2,307.77,False,0,False
GS-0030,2025-01-14,14.0,634.6,242.87,False,1,False
GS-0030,2025-01-15,16.7,829.7,317.51,False,2,False
GS-0030,2025-01-16,18.2,871.2,333.38,False,3,False
GS-0030,2025-01-17,17.1,720.4,275.67,False,4,False
GS-0030,2025-01-18,28.7,1410.5,539.76,True,5,False
GS-0030,2025-01-19,26.5,1174.1,449.3,True,6,False
GS-0030,2025-01-20,17.0,763.5,292.17,False,0,False
GS-0030,2025-01-21,16.6,772.5,295.61,False,1,False
GS-0030,2025-01-22,22.7,874.6,334.71,False,2,False
GS-0030,2025-01-23,20.0,743.5,284.52,False,3,False
GS-0030,2025-01-24,26.2,1025.0,392.26,False,4,False
GS-0030,2025-01-25,18.2,697.9,267.06,True,5,False
GS-0030,2025-01-26,26.2,1120.4,428.74,True,6,False
GS-0030,2025-01-27,26.0,1159.9,443.89,False,0,False
GS-0030,2025-01-28,21.8,1029.4,393.91,False,1,False
GS-0030,2025-01-29,18.3,680.6,260.46,False,2,False
GS-0030,2025-01-30,13.9,531.3,203.33,False,3,False
GS-0030,2025-01-31,22.1,845.2,323.42,False,4,False
GS-0030,2025-02-01,17.9,887.6,339.68,True,5,False
GS-0030,2025-02-02,18.3,856.3,327.7,True,6,False
GS-0030,2025-02-03,12.2,570.0,218.12,False,0,False
GS-0030,2025-02-04,20.2,854.8,327.12,False,1,False
GS-0030,2025-02-05,22.3,977.8,374.19,False,2,False
GS-0030,2025-02-06,16.3,611.6,234.05,False,3,False
GS-0030,2025-02-07,23.2,1048.8,401.37,False,4,False
GS-0030,2025-02-08,22.2,884.9,338.65,True,5,False
GS-0030,2025-02-09,30.0,1479.8,566.3,True,6,False
GS-0030,2025-02-10,17.8,872.3,333.81,False,0,False
GS-0030,2025-02-11,19.5,840.5,321.63,False,1,False
GS-0030,2025-02-12,23.5,995.3,380.9,False,2,False
GS-0030,2025-02-13,18.1,802.0,306.91,False,3,False
GS-0030,2025-02-14,20.3,766.2,293.19,False,4,False
GS-0030,2025-02-15,23.8,995.5,380.97,True,5,False
GS-0030,2025-02-16,29.7,1430.4,547.41,True,6,False
GS-0030,2025-02-17,16.2,699.2,267.57,False,0,False
GS-0030,2025-02-18,12.8,500.4,191.49,False,1,False
GS-0030,2025-02-19,17.8,799.6,305.98,False,2,False
GS-0030,2025-02-20,21.2,897.6,343.5,False,3,False
GS-0030,2025-02-21,20.7,974.6,372.97,False,4,False
GS-0030,2025-02-22,30.9,1483.4,567.66,True,5,False
GS-0030,2025-02-23,28.4,1062.6,406.65,True,6,False
GS-0030,2025-02-24,19.6,970.1,371.24,False,0,False
GS-0030,2025-02-25,22.8,1121.1,429.04,False,1,False
GS-0030,2025-02-26,21.1,804.4,307.82,False,2,False
GS-0030,2025-02-27,22.7,869.0,332.57,False,3,False
GS-0030,2025-02-28,21.6,1022.2,391.19,False,4,False
GS-0030,2025-03-01,25.7,1123.6,429.98,True,5,False
GS-0030,2025-03-02,24.4,1169.8,447.64,True,6,False
GS-0030,2025-03-03,20.3,926.7,354.64,False,0,False
GS-0030,2025-03-04,22.5,878.3,336.12,False,1,False
GS-0030,2025-03-05,23.2,1061.9,406.36,False,2,False
GS-0030,2025-03-06,27.0,1117.1,427.49,False,3,False
GS-0030,2025-03-07,24.1,1044.1,399.54,False,4,False
GS-0030,2025-03-08,31.3,1490.5,570.37,True,5,False
GS-0030,2025-03-09,29.6,1460.7,558.97,True,6,False
GS-0030,2025-03-10,25.8,1233.2,471.93,False,0,False
GS-0030,2025-03-11,21.9,1059.3,405.36,False,1,False
GS-0030,2025-03-12,13.0,584.2,223.58,False,2,False
GS-0030,2025-03-13,19.6,785.1,300.43,False,3,False
GS-0030,2025-03-14,20.1,924.7,353.86,False,4,False
GS-0030,2025-03-15,27.8,1109.1,424.43,True,5,False
GS-0030,2025-03-16,29.3,1421.6,544.03,True,6,False
GS-0030,2025-03-17,22.8,1034.3,395.82,False,0,False
GS-0030,2025-03-18,24.7,980.0,375.01,False,1,False
GS-0030,2025-03-19,24.1,1176.0,450.02,False,2,False
GS-0030,2025-03-20,24.8,1067.4,408.46,False,3,False
GS-0030,2025-03-21,20.1,854.2,326.88,False,4,False
GS-0030,2025-03-22,29.7,1259.3,481.92,True,5,False
GS-0030,2025-03-23,24.9,1104.9,422.84,True,6,False
GS-0030,2025-03-24,11.3,470.1,179.91,False,0,False
GS-0030,2025-03-25,25.9,1035.2,396.15,False,1,False
GS-0030,2025-03-26,18.5,798.2,305.47,False,2,False
GS-0030,2025-03-27,17.2,827.3,316.59,False,3,False
GS-0030,2025-03-28,28.3,1089.3,416.85,False,4,False
GS-0030,2025-03-29,28.4,1254.7,480.16,True,5,False
GS-0030,2025-03-30,21.9,881.4,337.31,True,6,False
GS-0030,2025-03-31,27.3,1034.7,395.96,False,0,False
GS-0030,2025-04-01,24.2,1136.2,434.81,False,1,False
GS-0030,2025-04-02,26.0,1123.3,429.88,False,2,False
GS-0030,2025-04-03,25.6,1048.8,401.35,False,3,False
GS-0030,2025-04-04,13.3,598.2,228.93,False,4,False
GS-0030,2025-04-05,29.1,1125.3,430.64,True,5,False
GS-0030,2025-04-06,28.6,1357.1,519.35,True,6,False
GS-0030,2025-04-07,32.5,1300.3,497.59,False,0,False
GS-0030,2025-04-08,26.7,1170.6,447.95,False,1,False
GS-0030,2025-04-09,19.4,728.7,278.85,False,2,False
GS-0030,2025-04-10,26.8,1205.3,461.23,False,3,False
GS-0030,2025-04-11,20.4,952.4,364.45,False,4,False
GS-0030,2025-04-12,33.2,1356.7,519.19,True,5,False
GS-0030,2025-04-13,29.5,1255.3,480.37,True,6,False
GS-0030,2025-04-14,24.1,947.0,362.41,False,0,False
GS-0030,2025-04-15,24.9,1082.1,414.12,False,1,False
GS-0030,2025-04-16,25.8,1035.1,396.13,False,2,False
GS-0030,2025-04-17,15.0,638.7,244.4,False,3,False
GS-0030,2025-04-18,19.6,976.9,373.86,False,4,False
GS-0030,2025-04-19,31.5,1295.6,495.82,True,5,False
GS-0030,2025-04-20,27.1,1191.1,455.82,True,6,False
GS-0030,2025-04-21,21.7,996.2,381.23,False,0,False
GS-0030,2025-04-22,21.7,809.7,309.85,False,1,False
GS-0030,2025-04-23,21.7,865.4,331.16,False,2,False
GS-0030,2025-04-24,18.9,881.5,337.32,False,3,False
GS-0030,2025-04-25,23.4,978.2,374.35,False,4,False
GS-0030,2025-04-26,21.2,1013.5,387.84,True,5,False
GS-0030,2025-04-27,30.3,1315.9,503.56,True,6,True
GS-0030,2025-04-28,21.4,930.1,355.93,False,0,True
GS-0030,2025-04-29,22.1,962.0,368.16,False,1,True
GS-0030,2025-04-30,24.5,1065.9,407.88,False,2,True
GS-0030,2025-05-01,24.1,1047.4,400.82,False,3,True
GS-0030,2025-05-02,21.5,934.3,357.54,False,4,True
GS-0030,2025-05-03,31.2,1355.7,518.8,True,5,True
GS-0030,2025-05-04,31.4,1363.9,521.93,True,6,True
GS-0030,2025-05-05,25.0,1088.8,416.67,False,0,True
GS-0030,2025-05-06,20.0,870.4,333.07,False,1,True
GS-0030,2025-05-07,20.2,876.8,335.54,False,2,True
GS-0030,2025-05-08,22.2,966.4,369.81,False,3,True
GS-0030,2025-05-09,25.8,1123.5,429.93,False,4,True
GS-0030,2025-05-10,34.1,1483.9,567.85,True,5,True
GS-0030,2025-05-11,32.4,1410.9,539.93,True,6,True
GS-0030,2025-05-12,20.9,909.8,348.15,False,0,True
GS-0030,2025-05-13,20.1,873.6,334.32,False,1,True
GS-0030,2025-05-14,24.8,1078.0,412.53,False,2,True
GS-0030,2025-05-15,21.9,952.9,364.68,False,3,True
GS-0030,2025-05-16,18.2,792.5,303.26,False,4,True
GS-0030,2025-05-17,27.2,1182.0,452.34,True,5,True
GS-0030,2025-05-18,26.8,1166.8,446.5,True,6,True
GS-0030,2025-05-19,19.9,865.6,331.24,False,0,True
GS-0030,2025-05-20,23.5,1023.2,391.56,False,1,True
GS-0030,2025-05-21,26.3,1142.6,437.23,False,2,True
GS-0030,2025-05-22,26.3,1145.5,438.36,False,3,True
GS-0030,2025-05-23,26.1,1135.0,434.34,False,4,True
GS-0030,2025-05-24,34.1,1484.0,567.88,True,5,True
GS-0030,2025-05-25,30.6,1330.1,508.99,True,6,True
GS-0030,2025-05-26,24.9,1083.8,414.74,False,0,True
GS-0030,2025-05-27,20.6,894.3,342.23,False,1,True
GS-0030,2025-05-28,22.9,997.3,381.67,False,2,True
GS-0030,2025-05-29,24.6,1071.7,410.11,False,3,True
GS-0030,2025-05-30,28.3,1233.0,471.85,False,4,True
GS-0030,2025-05-31,23.3,1012.8,387.57,True,5,True
GS-0030,2025-06-01,28.3,1231.2,471.15,True,6,True
GS-0030,2025-06-02,24.6,1068.7,408.96,False,0,True
GS-0030,2025-06-03,22.4,974.0,372.73,False,1,True
GS-0030,2025-06-04,24.2,1054.6,403.56,False,2,True
GS-0030,2025-06-05,27.4,1190.6,455.63,False,3,True
GS-0030,2025-06-06,22.8,991.2,379.32,False,4,True
GS-0030,2025-06-07,30.8,1340.0,512.77,True,5,True
GS-0030,2025-06-08,27.4,1190.2,455.46,True,6,True
GS-0030,2025-06-09,28.6,1242.0,475.29,False,0,True
GS-0030,2025-06-10,28.2,1226.9,469.51,False,1,True
GS-0030,2025-06-11,23.8,1035.4,396.22,False,2,True
GS-0030,2025-06-12,24.3,1058.4,405.04,False,3,True
GS-0030,2025-06-13,20.3,884.6,338.5,False,4,True
GS-0030,2025-06-14,32.3,1406.2,538.12,True,5,True
GS-0030,2025-06-15,32.3,1405.2,537.73,True,6,True
GS-0030,2025-06-16,18.1,786.7,301.05,False,0,True
GS-0030,2025-06-17,24.7,1072.9,410.59,False,1,True
GS-0030,2025-06-18,22.2,967.4,370.19,False,2,True
GS-0030,2025-06-19,23.3,1013.0,387.64,False,3,True
GS-0030,2025-06-20,24.0,1045.3,400.0,False,4,True
GS-0030,2025-06-21,31.1,1353.7,518.03,True,5,True
GS-0030,2025-06-22,32.0,1392.5,532.86,True,6,True
GS-0030,2025-06-23,25.4,1104.9,422.82,False,0,True
GS-0030,2025-06-24,20.0,870.9,333.27,False,1,True
GS-0030,2025-06-25,22.5,979.5,374.83,False,2,True
GS-0030,2025-06-26,22.8,989.9,378.82,False,3,True
GS-0030,2025-06-27,24.7,1075.2,411.44,False,4,True
GS-0030,2025-06-28,28.6,1243.4,475.84,True,5,True
GS-0030,2025-06-29,39.5,1719.1,657.87,True,6,True
GS-0030,2025-06-30,27.7,1205.5,461.33,False,0,True
GS-0030,2025-07-01,24.4,1059.3,405.38,False,1,True
GS-0030,2025-07-02,22.8,990.6,379.09,False,2,True
GS-0030,2025-07-03,23.0,999.5,382.48,False,3,True
GS-0030,2025-07-04,20.7,899.9,344.39,False,4,True
GS-0030,2025-07-05,33.6,1463.6,560.1,True,5,True
GS-0030,2025-07-06,32.6,1416.5,542.08,True,6,True
GS-0030,2025-07-07,24.2,1051.0,402.21,False,0,True
GS-0030,2025-07-08,31.7,1379.1,527.75,False,1,True
GS-0030,2025-07-09,26.9,1172.2,448.59,False,2,True
GS-0030,2025-07-10,21.9,954.6,365.3,False,3,True
GS-0030,2025-07-11,26.6,1154.9,441.96,False,4,True
GS-0030,2025-07-12,32.9,1430.0,547.22,True,5,True
GS-0030,2025-07-13,31.4,1367.6,523.34,True,6,True
GS-0030,2025-07-14,23.0,1000.4,382.83,False,0,True
GS-0030,2025-07-15,25.6,1115.1,426.73,False,1,True
GS-0030,2025-07-16,20.9,907.0,347.1,False,2,True
GS-0030,2025-07-17,26.9,1168.0,446.97,False,3,True
GS-0030,2025-07-18,27.3,1188.9,454.97,False,4,True
GS-0030,2025-07-19,33.8,1468.5,561.97,True,5,True
GS-0030,2025-07-20,26.6,1156.8,442.68,True,6,True
GS-0030,2025-07-21,24.3,1055.9,404.09,False,0,True
GS-0030,2025-07-22,27.4,1193.9,456.89,False,1,True
GS-0030,2025-07-23,26.6,1158.9,443.47,False,2,True
GS-0030,2025-07-24,23.9,1040.2,398.08,False,3,True
GS-0030,2025-07-25,24.7,1075.5,411.56,False,4,True
