station_id,date,charging_sessions,energy_delivered_kwh,revenue_usd,is_weekend,day_of_week,is_forecast
GS-0007,2025-03-06,36.8,1402.7,479.7,False,3,False
GS-0007,2025-03-07,26.8,1112.0,380.29,False,4,False
GS-0007,2025-03-08,48.3,2157.4,737.8,True,5,False
GS-0007,2025-03-09,38.5,1602.6,548.06,True,6,False
GS-0007,2025-03-10,26.5,1128.5,385.92,False,0,False
GS-0007,2025-03-11,29.4,1237.6,423.25,False,1,False
GS-0007,2025-03-12,18.1,865.4,295.95,False,2,False
GS-0007,2025-03-13,24.0,1070.7,366.18,False,3,False
GS-0007,2025-03-14,24.3,975.1,333.47,False,4,False
GS-0007,2025-03-15,36.8,1729.7,591.52,True,5,False
GS-0007,2025-03-16,34.4,1416.7,484.48,True,6,False
GS-0007,2025-03-17,31.0,1431.7,489.6,False,0,False
GS-0007,2025-03-18,24.9,1120.3,383.11,False,1,False
GS-0007,2025-03-19,26.4,1000.8,342.25,False,2,False
GS-0007,2025-03-20,26.0,1064.1,363.91,False,3,False
GS-0007,2025-03-21,26.6,1325.0,453.12,False,4,False
GS-0007,2025-03-22,35.3,1539.3,526.42,True,5,False
GS-0007,2025-03-23,34.5,1382.0,472.61,True,6,False
GS-0007,2025-03-24,31.2,1466.1,501.39,False,0,False
GS-0007,2025-03-25,28.6,1380.4,472.08,False,1,False
GS-0007,2025-03-26,31.4,1513.4,517.54,False,2,False
GS-0007,2025-03-27,29.8,1170.5,400.28,False,3,False
GS-0007,2025-03-28,29.7,1459.8,499.22,False,4,False
GS-0007,2025-03-29,26.2,1018.7,348.36,True,5,False
GS-0007,2025-03-30,51.7,2430.4,831.16,True,6,False
GS-0007,2025-03-31,20.6,1005.2,343.75,False,0,False
GS-0007,2025-04-01,22.8,933.6,319.27,False,1,False
GS-0007,2025-04-02,20.2,1001.9,342.65,False,2,False
GS-0007,2025-04-03,23.6,1026.0,350.88,False,3,False
GS-0007,2025-04-04,23.9,1149.8,393.21,False,4,False
GS-0007,2025-04-05,37.7,1704.2,582.81,True,5,False
GS-0007,2025-04-06,38.9,1909.9,653.14,True,6,False
GS-0007,2025-04-07,23.0,948.0,324.21,False,0,False
GS-0007,2025-04-08,21.0,869.1,297.22,False,1,False
GS-0007,2025-04-09,27.7,1050.6,359.29,False,2,False
GS-0007,2025-04-10,21.3,908.4,310.67,False,3,False
GS-0007,2025-04-11,32.2,1517.0,518.79,False,4,False
GS-0007,2025-04-12,28.9,1179.5,403.35,True,5,False
GS-0007,2025-04-13,32.3,1564.1,534.9,True,6,False
GS-0007,2025-04-14,26.0,1159.5,396.53,False,0,False
GS-0007,2025-04-15,33.4,1555.5,531.96,False,1,False
GS-0007,2025-04-16,31.7,1580.3,540.43,False,2,False
GS-0007,2025-04-17,29.4,1188.9,406.59,False,3,False
GS-0007,2025-04-18,34.0,1636.9,559.81,False,4,False
GS-0007,2025-04-19,31.5,1521.1,520.2,True,5,False
GS-0007,2025-04-20,50.4,1926.3,658.77,True,6,False
GS-0007,2025-04-21,25.7,1189.2,406.68,False,0,False
GS-0007,2025-04-22,30.8,1372.9,469.51,False,1,False
GS-0007,2025-04-23,15.2,632.3,216.22,False,2,False
GS-0007,2025-04-24,30.8,1208.0,413.11,False,3,False
GS-0007,2025-04-25,26.1,1222.5,418.07,False,4,False
GS-0007,2025-04-26,28.5,1373.3,469.63,True,5,False
GS-0007,2025-04-27,32.4,1423.6,486.86,True,6,True
GS-0007,2025-04-28,24.4,1071.0,366.26,False,0,True
GS-0007,2025-04-29,26.0,1141.0,390.22,False,1,True
GS-0007,2025-04-30,33.3,1465.9,501.3,False,2,True
GS-0007,2025-05-01,30.5,1340.0,458.24,False,3,True
GS-0007,2025-05-02,25.7,1130.5,386.62,False,4,True
GS-0007,2025-05-03,35.8,1573.7,538.18,True,5,True
GS-0007,2025-05-04,37.4,1643.3,561.99,True,6,True
GS-0007,2025-05-05,26.8,1176.8,402.43,False,0,True
GS-0007,2025-05-06,32.4,1424.6,487.19,False,1,True
GS-0007,2025-05-07,26.6,1169.6,399.99,False,2,True
GS-0007,2025-05-08,34.6,1518.8,519.41,False,3,True
GS-0007,2025-05-09,21.9,963.3,329.43,False,4,True
GS-0007,2025-05-10,44.3,1949.4,666.66,True,5,True
GS-0007,2025-05-11,35.9,1579.2,540.05,True,6,True
GS-0007,2025-05-12,25.6,1127.0,385.42,False,0,True
GS-0007,2025-05-13,28.3,1244.1,425.47,False,1,True
GS-0007,2025-05-14,25.3,1113.5,380.81,False,2,True
GS-0007,2025-05-15,28.2,1239.4,423.86,False,3,True
GS-0007,2025-05-16,24.6,1081.4,369.82,False,4,True
GS-0007,2025-05-17,35.7,1568.8,536.5,True,5,True
GS-0007,2025-05-18,36.7,1615.2,552.37,True,6,True
GS-0007,2025-05-19,25.1,1101.6,376.71,False,0,True
GS-0007,2025-05-20,27.3,1200.7,410.63,False,1,True
GS-0007,2025-05-21,29.5,1298.9,444.21,False,2,True
GS-0007,2025-05-22,28.0,1229.2,420.36,False,3,True
GS-0007,2025-05-23,22.9,1006.1,344.06,False,4,True
GS-0007,2025-05-24,38.9,1709.0,584.44,True,5,True
GS-0007,2025-05-25,39.0,1716.6,587.03,True,6,True
GS-0007,2025-05-26,31.2,1371.4,469.0,False,0,True
GS-0007,2025-05-27,29.7,1307.7,447.21,False,1,True
GS-0007,2025-05-28,31.7,1395.6,477.25,False,2,True
GS-0007,2025-05-29,25.6,1125.4,384.85,False,3,True
GS-0007,2025-05-30,28.5,1253.3,428.59,False,4,True
GS-0007,2025-05-31,50.0,2196.6,751.21,True,5,True
GS-0007,2025-06-01,35.3,1553.7,531.34,True,6,True
GS-0007,2025-06-02,31.7,1392.2,476.1,False,0,True
GS-0007,2025-06-03,24.8,1088.2,372.14,False,1,True
GS-0007,2025-06-04,27.9,1224.4,418.71,False,2,True
GS-0007,2025-06-05,32.5,1427.2,488.07,False,3,True
GS-0007,2025-06-06,30.5,1342.8,459.21,False,4,True
GS-0007,2025-06-07,37.1,1631.9,558.08,True,5,True
GS-0007,2025-06-08,36.6,1606.9,549.55,True,6,True
GS-0007,2025-06-09,28.1,1235.0,422.33,False,0,True
GS-0007,2025-06-10,22.7,996.6,340.83,False,1,True
GS-0007,2025-06-11,29.1,1277.6,436.93,False,2,True
GS-0007,2025-06-12,29.3,1287.2,440.21,False,3,True
GS-0007,2025-06-13,32.4,1426.2,487.74,False,4,True
GS-0007,2025-06-14,38.1,1673.3,572.25,True,5,True
GS-0007,2025-06-15,42.8,1882.7,643.84,True,6,True
GS-0007,2025-06-16,28.4,1247.5,426.62,False,0,True
GS-0007,2025-06-17,29.6,1300.4,444.71,False,1,True
GS-0007,2025-06-18,21.9,960.9,328.62,False,2,True
GS-0007,2025-06-19,29.4,1291.2,441.58,False,3,True
GS-0007,2025-06-20,29.7,1307.6,447.17,False,4,True
GS-0007,2025-06-21,49.7,2185.4,747.37,True,5,True
GS-0007,2025-06-22,34.7,1524.0,521.18,True,6,True
GS-0007,2025-06-23,27.3,1198.6,409.91,False,0,True
GS-0007,2025-06-24,33.0,1449.4,495.68,False,1,True
GS-0007,2025-06-25,27.8,1222.8,418.18,False,2,True
GS-0007,2025-06-26,29.3,1286.7,440.02,False,3,True
GS-0007,2025-06-27,29.6,1301.2,444.98,False,4,True
GS-0007,2025-06-28,43.6,1918.5,656.08,True,5,True
GS-0007,2025-06-29,42.6,1871.0,639.84,True,6,True
GS-0007,2025-06-30,26.1,1145.3,391.69,False,0,True
GS-0007,2025-07-01,33.1,1455.0,497.58,False,1,True
GS-0007,2025-07-02,32.8,1441.3,492.88,False,2,True
GS-0007,2025-07-03,31.8,1398.5,478.27,False,3,True
GS-0007,2025-07-04,27.9,1226.9,419.58,False,4,True
GS-0007,2025-07-05,40.7,1789.3,611.92,True,5,True
GS-0007,2025-07-06,38.5,1694.2,579.38,True,6,True
GS-0007,2025-07-07,29.8,1310.4,448.14,False,0,True
GS-0007,2025-07-08,27.8,1220.4,417.37,False,1,True
GS-0007,2025-07-09,32.3,1421.2,486.03,False,2,True
GS-0007,2025-07-10,29.9,1314.8,449.62,False,3,True
GS-0007,2025-07-11,29.7,1304.2,446.02,False,4,True
GS-0007,2025-07-12,36.0,1584.7,541.93,True,5,True
GS-0007,2025-07-13,41.5,1825.3,624.21,True,6,True
GS-0007,2025-07-14,26.1,1149.5,393.12,False,0,True
GS-0007,2025-07-15,27.6,1212.3,414.57,False,1,True
GS-0007,2025-07-16,26.8,1176.0,402.17,False,2,True
GS-0007,2025-07-17,32.4,1425.8,487.59,False,3,True
GS-0007,2025-07-18,28.6,1259.3,430.65,False,4,True
GS-0007,2025-07-19,37.6,1652.6,565.15,True,5,True
GS-0007,2025-07-20,37.7,1656.7,566.56,True,6,True
GS-0007,2025-07-21,33.4,1469.4,502.51,False,0,True
GS-0007,2025-07-22,25.7,1131.8,387.06,False,1,True
GS-0007,2025-07-23,25.3,1112.3,380.4,False,2,True
GS-0007,2025-07-24,27.9,1228.0,419.95,False,3,True
GS-0007,2025-07-25,31.4,1379.6,471.78,False,4,True
