session_id,station_id,vehicle_type,connector_type,start_time,duration_minutes,energy_kwh,city,latitude,longitude,temperature_c,is_weekday,hour_of_day
session_287,station_15,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,19,31.57486158045198,San Francisco,40.42787067446929,-103.76203343611047,7.54136862464448,False,1
session_636,station_3,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,70,48.25325558975407,Phoenix,35.12548811358722,-121.98230415261665,-2.991618163437918,True,1
session_68,station_50,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,15,40.714167323226285,San Francisco,44.78778064301632,-120.95814289116431,-3.069858393455239,True,12
session_328,station_22,Tesla Model 3,CCS,2025-04-25 23:10:08,26,77.25323414511281,Los Angeles,44.95502303733991,-120.82335870911679,29.56380894615026,True,15
session_396,station_38,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,117,63.554932316687875,San Antonio,29.731513305859348,-73.26608717123285,31.321940616469405,True,10
session_245,station_45,Rivian R1T,CCS,2025-04-25 23:10:08,49,35.79320548586523,San Antonio,38.80784649543129,-108.73667888455928,-0.42421493977562896,False,16
session_378,station_7,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,116,25.79649947534828,New York,30.538433662160894,-71.16838060216644,13.617966489977338,True,1
session_611,station_15,Chevy Bolt,CCS,2025-04-25 23:10:08,59,59.39691182639532,Philadelphia,25.776182207081913,-122.25562842782963,22.932117379191467,True,23
session_527,station_31,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,50,70.32782643656239,Chicago,26.302208968764937,-108.8223898905065,3.651541259144267,True,23
session_659,station_5,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,54,44.97710670059181,San Francisco,46.46180652546497,-108.00263449544009,25.89986409219943,True,15
session_530,station_41,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,28,32.20861142624747,Phoenix,27.307657868000387,-103.62947740771358,22.20667899689863,False,1
session_623,station_2,Kia EV6,Type 2,2025-04-25 23:10:08,15,41.387267058664655,Los Angeles,26.19181586187012,-100.4517378647916,10.655633668819348,True,5
session_722,station_13,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,24,49.79253811750068,Los Angeles,34.286248311846336,-108.57726800691545,25.963385841118203,True,15
session_361,station_7,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,42,16.594875629253035,New York,43.12959918816435,-82.84063138110565,2.189448055039721,False,21
session_31,station_44,Tesla Model 3,Type 2,2025-04-25 23:10:08,111,53.8618064195421,Chicago,34.273525762403,-110.70646564763516,9.506822676602113,False,5
session_261,station_23,Nissan Leaf,CCS,2025-04-25 23:10:08,70,19.479316126424457,San Diego,26.638020989195454,-111.75154913492985,33.37217097020934,False,4
session_638,station_35,Tesla Model Y,CCS,2025-04-25 23:10:08,60,70.84931606271715,San Antonio,39.98005292239056,-74.80070166622565,28.72814284220425,False,11
session_747,station_44,Nissan Leaf,Type 2,2025-04-25 23:10:08,73,38.004244744745186,Philadelphia,26.074807035534725,-76.45223992191764,16.79298636351641,False,7
session_571,station_38,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,104,63.02018800546201,Los Angeles,29.17294534241581,-106.04657406324444,7.339621471030476,True,13
session_216,station_41,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,21,44.79566390539665,Philadelphia,34.900741908801095,-90.10626587965528,21.13207164874324,False,2
session_79,station_15,Nissan Leaf,Type 2,2025-04-25 23:10:08,64,49.935314846840285,Houston,32.66264696370815,-98.03675516674346,30.637843638573877,True,10
session_579,station_47,Volkswagen ID.4,CCS,2025-04-25 23:10:08,120,76.23723773272265,New York,45.804940223990506,-106.05807949281439,12.454250368339878,True,12
session_384,station_20,Rivian R1T,CCS,2025-04-25 23:10:08,79,56.08632603072257,Houston,45.34568684845385,-100.65537977070257,15.494987208375328,False,7
session_40,station_50,Chevy Bolt,CCS,2025-04-25 23:10:08,18,76.14700195769078,Dallas,36.641944919953175,-77.54107525187592,29.934872622309094,True,17
session_24,station_29,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,30,35.36887182748112,New York,35.359462759293265,-103.12232834057122,21.074618142658395,True,13
session_693,station_12,Chevy Bolt,CCS,2025-04-25 23:10:08,32,73.49858807600455,Philadelphia,42.20940170801387,-120.77046514626144,10.084609381929653,False,13
session_399,station_37,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,53,49.6783978601239,Phoenix,31.43018121628568,-106.36732320009759,8.120401413581032,True,8
session_797,station_20,Kia EV6,CCS,2025-04-25 23:10:08,67,19.89087626639126,Houston,28.005307709971383,-96.83722744142857,25.334383749007443,True,10
session_742,station_23,Volkswagen ID.4,CCS,2025-04-25 23:10:08,57,35.469839593149075,New York,43.2981823978415,-100.54669273477788,21.753361358467117,True,20
session_140,station_45,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,58,44.689201849917644,San Francisco,30.426771483550144,-102.06913023579628,-5.6160186121864735,True,11
session_251,station_8,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,16,58.53169818186148,San Diego,41.92336909938258,-100.66437834106294,26.861531203085825,False,18
session_175,station_50,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,84,30.90955677130798,Dallas,34.584660335176935,-114.71910284917598,15.269911462010281,True,6
session_324,station_36,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,109,59.790832415128335,Philadelphia,36.058762382174635,-103.85668925240299,8.134300662979083,True,6
session_596,station_26,Nissan Leaf,Type 2,2025-04-25 23:10:08,92,67.03704864838463,Chicago,32.96705634273633,-91.31280359394535,-0.5832553781910264,False,18
session_526,station_29,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,53,58.31637485019917,San Francisco,43.358720908014945,-119.57179215058564,13.170638505377951,True,8
session_424,station_35,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,93,72.22873681296856,San Francisco,43.99215773281499,-78.68907326153887,-5.618783939766327,False,18
session_597,station_46,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,61,69.21903160832723,Houston,40.79226024561751,-124.09905220268661,-6.725685719989708,True,16
session_605,station_18,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,16,68.05040044146976,San Diego,44.93921619252677,-108.73065586976351,-4.903456385092045,True,12
session_535,station_14,Tesla Model 3,CCS,2025-04-25 23:10:08,108,69.69746504785445,Los Angeles,33.89948540996623,-103.17408881183069,29.524196559941522,False,6
session_266,station_27,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,95,56.34333049508869,Houston,42.17533243517292,-79.98017747113292,1.7906132296104609,False,22
session_110,station_32,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,120,23.903148187554898,Los Angeles,27.077541968155682,-86.36024651644574,4.76802931502311,True,22
session_667,station_4,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,106,32.56219724960084,Dallas,45.12850468250463,-113.1466809861255,9.990672214584883,False,7
session_295,station_45,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,43,50.579366434864994,San Antonio,32.06694788301942,-98.9225501934667,22.657941790854416,True,12
session_337,station_5,Rivian R1T,CCS,2025-04-25 23:10:08,26,12.447321191325567,San Francisco,33.66844100415411,-88.59587714311081,30.350429387697318,True,12
session_369,station_31,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,116,10.386494277748387,New York,43.84445346593246,-87.6997579298241,8.660666838701932,False,3
session_447,station_12,Rivian R1T,CCS,2025-04-25 23:10:08,109,58.491360374674905,New York,45.767667037754364,-86.95933510201877,4.36067479716637,False,17
session_334,station_33,Nissan Leaf,Type 2,2025-04-25 23:10:08,63,25.990569697845984,Los Angeles,45.79019266109294,-116.22312661067153,0.9969579660349375,True,20
session_199,station_50,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,29,63.34505137999569,Philadelphia,35.42837836537809,-71.28614195523025,-0.4090244094749327,False,19
session_169,station_10,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,111,25.404612996467733,Chicago,45.25522162089861,-122.16678627891802,5.9514651452870595,False,9
session_482,station_6,Kia EV6,CHAdeMO,2025-04-25 23:10:08,29,63.64472520782792,San Antonio,43.74695987002174,-81.35518586518592,29.660793350774057,False,14
session_724,station_41,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,37,29.579099555611243,San Francisco,41.79015569944965,-84.69255915942611,3.2589303840881065,True,2
session_656,station_46,Nissan Leaf,Type 2,2025-04-25 23:10:08,55,74.55541471395011,Chicago,41.796318974546296,-104.01263404390829,-9.009468387885635,True,9
session_307,station_48,Tesla Model Y,CCS,2025-04-25 23:10:08,98,49.908218074793645,Houston,36.97035500100963,-82.4605811748684,19.71677516003446,False,15
session_232,station_12,Kia EV6,CCS,2025-04-25 23:10:08,16,55.1590303773525,San Antonio,29.333041401895006,-74.18647138674007,14.618290160032064,False,1
session_423,station_1,Audi e-tron,CCS,2025-04-25 23:10:08,27,18.739258042381053,Los Angeles,43.87553830218822,-75.84117886103948,-0.059805416890784,False,7
session_50,station_34,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,15,12.453606366042234,Houston,32.70101200526545,-114.3489922126621,0.4197095773292965,False,23
session_788,station_46,Kia EV6,CHAdeMO,2025-04-25 23:10:08,72,12.420787833877252,Houston,43.4522025325464,-81.42592925453101,-9.459348138559214,True,13
session_358,station_19,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,29,13.564169508498745,Philadelphia,37.835527881222404,-81.4960570185997,0.35411643310481367,True,15
session_87,station_39,Tesla Model 3,CCS,2025-04-25 23:10:08,73,38.66256002738834,Houston,47.26288782114512,-87.40468908857093,8.918894441410291,False,20
session_546,station_33,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,96,79.2490020391758,Chicago,33.267207290624214,-115.07173718753654,-0.2870748040616764,True,1
session_193,station_5,Tesla Model Y,CCS,2025-04-25 23:10:08,118,38.66293616344669,Phoenix,38.364560549139384,-91.06084636441767,12.822505055635855,False,10
session_796,station_37,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,87,76.46096666800454,Houston,32.50795642389101,-86.69121337972027,1.0556236201144849,False,15
session_34,station_24,Kia EV6,CCS,2025-04-25 23:10:08,76,16.043807619116077,Chicago,44.16690997042325,-74.91744157600377,3.2936352866464844,False,2
session_32,station_6,Nissan Leaf,Type 2,2025-04-25 23:10:08,91,37.0837501695627,Philadelphia,43.682032182174964,-95.42932567664127,-2.571316833367554,False,19
session_200,station_23,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,106,28.536333129509668,San Francisco,31.77113176265773,-84.1507704813223,1.2534753114546096,True,17
session_366,station_7,Kia EV6,CCS,2025-04-25 23:10:08,40,69.74726816132873,Houston,28.694646130653943,-79.56360127571457,26.00958020408781,True,15
session_487,station_46,Rivian R1T,Type 2,2025-04-25 23:10:08,81,78.00428158505528,San Diego,45.63843415432025,-105.22140675689108,11.177355200911894,True,10
session_595,station_29,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,94,38.68707615496831,San Francisco,32.97766454463233,-115.23865144904576,24.79888985606322,False,23
session_569,station_18,Kia EV6,Type 2,2025-04-25 23:10:08,20,49.39950746686694,New York,27.654092302307603,-103.75195742002215,28.63682418791136,True,5
session_429,station_11,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,113,44.88834017331017,New York,26.770389425604364,-122.15283332257528,-6.92359170780355,False,12
session_138,station_6,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,83,64.24330222008658,Philadelphia,45.32681781411368,-101.09503651423864,12.604551564257168,True,18
session_73,station_47,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,41,59.46623978161471,Dallas,39.075190690435775,-111.22984794268724,15.96821375353339,True,8
session_78,station_18,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,119,76.96010409131418,Houston,44.56135838104993,-94.26779111759666,22.310926143699774,False,1
session_513,station_6,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,101,51.18525413784318,San Francisco,26.258336124622332,-103.67791467575984,10.33124206807964,False,21
session_784,station_26,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,68,19.559531638285343,Philadelphia,38.536408141315526,-110.60149940141189,4.178864700603986,False,12
session_787,station_26,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,87,44.55706934108969,San Diego,29.346911304629153,-104.07715733474106,33.113136138542096,False,12
session_276,station_12,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,77,54.25391805255163,Los Angeles,30.76272156676876,-85.41812141250408,12.381896547066962,True,2
session_362,station_13,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,62,60.191503036251675,Dallas,41.228162975828376,-73.94198520283946,1.6028904418650303,True,1
session_97,station_23,Nissan Leaf,CCS,2025-04-25 23:10:08,22,49.5649084780837,Philadelphia,46.77611024014825,-117.42961565610372,-3.384408210124585,True,12
session_642,station_45,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,99,41.96801823438594,San Antonio,33.37088715396992,-119.36539480590899,16.901708168805268,False,13
session_716,station_23,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,31,65.9059941160242,Phoenix,37.126571390189646,-110.82441276764837,33.13099910933948,False,11
session_282,station_19,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,117,28.100284370820887,San Diego,41.713379616496695,-90.03719461939642,-6.282912874278278,False,2
session_394,station_50,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,96,23.669609777356378,New York,30.475952450085785,-102.16660237771345,6.1214830865755125,False,23
session_629,station_11,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,53,45.405725505291294,San Francisco,28.371660967446424,-118.89399691576463,8.722059174902693,False,18
session_609,station_12,Nissan Leaf,Type 2,2025-04-25 23:10:08,22,37.43238354644261,San Antonio,35.1909913663442,-100.45333880380295,-2.372169990292795,False,5
session_706,station_5,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,86,11.768568420479662,San Antonio,45.52075848516109,-113.83186881118706,22.99044001488928,False,0
session_755,station_25,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,34,44.50850036257437,Chicago,46.62199495361608,-91.87962462745713,-8.276645636354122,False,19
session_55,station_30,Nissan Leaf,CCS,2025-04-25 23:10:08,107,51.52071498234591,Dallas,30.37855532430391,-86.62061501826965,16.298708021572004,True,17
session_751,station_17,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,82,62.79690210635738,Chicago,34.87171527162865,-70.5971755683747,30.392023720009092,False,12
session_156,station_3,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,43,55.67341451611959,San Diego,32.545111081692156,-108.89247850011569,6.43051750084976,False,8
session_433,station_28,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,30,15.62409969916727,Phoenix,37.999632509833525,-92.850110596993,24.18345685229577,False,23
session_98,station_8,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,101,37.54239762132704,Dallas,40.85125328481288,-85.8827906685648,6.6115892325016645,False,21
session_121,station_49,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,98,16.898151923366694,San Francisco,37.32275201938418,-122.2751908139015,-3.5603525096975783,True,22
session_77,station_13,Tesla Model 3,CCS,2025-04-25 23:10:08,58,73.73440144008157,San Antonio,29.736633558170578,-115.85395526502843,30.912082139705007,False,8
session_205,station_22,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,100,51.207734877505985,San Antonio,42.6713568157137,-91.50693602171653,19.665663389141088,False,21
session_353,station_26,Kia EV6,Type 2,2025-04-25 23:10:08,107,31.51306947625393,San Antonio,42.92302300311835,-100.80836951692348,25.568755342350016,True,15
session_765,station_25,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,92,21.456786996368713,San Diego,27.153398106882232,-79.17648690584561,17.704728718971886,True,11
session_209,station_25,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,39,28.948057034624078,San Francisco,37.971422572543545,-115.11227782829907,3.2618863909178994,True,7
session_368,station_22,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,50,45.16408308860383,Los Angeles,39.5606918475925,-79.95447116949593,5.790128002374351,True,23
session_426,station_31,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,75,74.05308484109295,Chicago,42.14630786284304,-102.81416511071946,32.965962042586824,True,23
session_516,station_26,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,118,24.978978936436356,Chicago,30.47667862002173,-117.52663362317523,-6.778854509752627,False,20
session_85,station_40,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,44,59.84958347762296,Philadelphia,46.67018132171532,-120.89431316906278,30.1059413261625,False,23
session_11,station_22,Kia EV6,Type 2,2025-04-25 23:10:08,55,50.24518001106806,Dallas,31.911582001689837,-124.23410444563703,6.9230529551944855,True,18
session_721,station_30,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,36,65.30847434157036,Dallas,27.780510469946957,-100.25415124934062,-3.2481380813982668,False,12
session_111,station_48,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,87,60.848784847637056,San Diego,33.03792836937147,-88.67443404938777,-4.655549519134333,False,13
session_522,station_29,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,78,63.290277427079495,New York,33.03997147448683,-90.00716893585877,10.199951376726446,True,2
session_778,station_38,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,118,41.05842632576659,Chicago,34.513791864713774,-106.90731541510743,27.930582658677245,True,8
session_210,station_35,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,86,24.51578502957104,San Francisco,26.95515868471018,-83.69157628740767,-0.36122899321669166,True,1
session_236,station_49,Audi e-tron,CCS,2025-04-25 23:10:08,54,21.694472787391017,Philadelphia,33.86944588904189,-115.37878605210535,31.012567465466482,True,0
session_317,station_45,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,39,72.53550228781995,San Diego,43.130420666451556,-87.70658156642402,23.94554297410295,True,18
session_389,station_34,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,62,68.96099394972502,Los Angeles,25.82532041143098,-94.23315873910843,14.158027119895571,True,2
session_119,station_19,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,53,58.113039823551524,Dallas,29.975103187065756,-70.01042657450091,27.038836586840247,True,16
session_720,station_40,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,28,18.38338617012121,San Diego,41.20810485680091,-112.60314581808196,9.423168079772402,False,16
session_211,station_45,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,109,70.16886687330991,New York,36.90619587377638,-116.13228566366392,5.285213737751782,False,20
session_255,station_12,Chevy Bolt,CCS,2025-04-25 23:10:08,44,68.1779092812005,Dallas,43.73119750289883,-122.23708170281166,19.298098236724677,True,3
session_592,station_40,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,41,43.159913990760664,San Francisco,29.679270464392673,-99.47466429552469,5.729454792612341,False,11
session_30,station_50,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,88,31.464322857451286,Houston,42.234756742495044,-82.25829350667598,17.464545477991052,False,12
session_267,station_32,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,49,37.720338937751094,San Francisco,36.65886122838002,-82.59509042455134,24.52489268349457,False,6
session_657,station_50,Kia EV6,CHAdeMO,2025-04-25 23:10:08,57,15.292870726384688,San Francisco,37.65800048835787,-78.58988619402908,30.099656823448917,True,1
session_663,station_16,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,22,29.352199948957654,San Francisco,25.422080394796456,-107.43791609613686,19.485149741631773,True,19
session_297,station_24,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,119,77.30438465180706,San Francisco,39.8067416832048,-98.26071913165704,34.644544630316474,False,19
session_82,station_15,Nissan Leaf,CCS,2025-04-25 23:10:08,110,60.152650599150235,Chicago,25.112760113689017,-102.91598758840786,25.983638970409096,False,19
session_689,station_38,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,78,13.65854391220885,Houston,26.372368410325027,-87.33526468666767,21.149186283825262,True,21
session_303,station_12,Volkswagen ID.4,CCS,2025-04-25 23:10:08,25,43.98035959110535,Dallas,41.267726241083466,-101.26139004035151,6.960620259778771,True,14
session_507,station_17,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,83,46.24639146948492,Dallas,32.29998186494119,-109.13090506926139,27.71446315936398,True,14
session_759,station_13,Kia EV6,CHAdeMO,2025-04-25 23:10:08,105,13.931695003765572,Dallas,36.30512382391049,-85.8415937305108,10.769814427845866,True,8
session_315,station_21,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,110,46.45071522428346,Phoenix,32.001284552537385,-99.60644875297612,14.01979297789093,False,17
session_645,station_14,Nissan Leaf,Type 2,2025-04-25 23:10:08,90,26.141194704802732,Phoenix,25.633970615778047,-107.41984864627167,-1.9855832429549523,True,16
session_410,station_33,Tesla Model 3,CCS,2025-04-25 23:10:08,21,34.9241484167498,Houston,26.158429427663087,-104.04778309764907,-9.030743753313882,True,12
session_212,station_33,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,114,65.26260247994657,Phoenix,29.131592182184814,-100.35549716169808,33.531696116960205,True,19
session_533,station_21,Tesla Model Y,Type 2,2025-04-25 23:10:08,102,52.84383825168182,San Antonio,33.57291607456267,-86.39381722755873,33.99891977551666,False,0
session_484,station_28,Chevy Bolt,CCS,2025-04-25 23:10:08,96,75.29369764364228,San Diego,45.834105131616305,-79.7375009282192,12.326761392970251,True,22
session_219,station_4,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,21,79.49606653461781,New York,33.621678545145635,-87.2049811713545,5.899059472378793,True,12
session_8,station_26,Tesla Model Y,CCS,2025-04-25 23:10:08,72,62.84003655640956,Philadelphia,39.06952406843436,-114.77248653820924,-6.506518828712959,False,14
session_465,station_27,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,88,19.350285929584672,Los Angeles,38.646974399419186,-98.1625399433037,-2.7354930945486453,False,18
session_102,station_14,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,23,42.32787848589341,Dallas,40.36881911498429,-81.45576854482236,-3.436149699891806,True,4
session_327,station_10,Kia EV6,CHAdeMO,2025-04-25 23:10:08,98,13.199552400739373,Houston,28.970330199199775,-91.02897404496359,18.395691884488308,False,17
session_653,station_22,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,42,31.466734644751245,Chicago,32.28718439081717,-96.79466404716266,27.79480309044031,False,10
session_538,station_9,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,99,25.831468918029934,Dallas,43.22447294218165,-105.80502717276681,5.377560690292089,True,1
session_641,station_8,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,19,78.48745997688115,Los Angeles,44.63644452717104,-112.46504310997241,17.450242868447678,True,0
session_3,station_8,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,38,33.72255979034747,Dallas,33.609196531413374,-80.9812482186688,15.769182824440136,False,14
session_739,station_24,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,113,64.5704627095227,Houston,29.024890892332373,-94.94870984724773,16.709957851151227,True,22
session_777,station_41,Tesla Model 3,CCS,2025-04-25 23:10:08,84,44.49618728704848,San Diego,46.96137848372964,-90.70785243035233,33.91116906091846,False,7
session_520,station_6,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,75,17.006896594156476,New York,29.24721218295022,-71.52201494968938,30.859098821346798,True,6
session_590,station_24,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,78,47.287194935821674,Houston,29.27013859596802,-124.73425629001223,7.680366158006713,True,14
session_799,station_2,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,47,65.92273239555448,Chicago,41.131435287204816,-95.07513507645561,29.94111373262605,False,19
session_745,station_30,Tesla Model Y,Type 2,2025-04-25 23:10:08,38,65.44444420184706,Los Angeles,34.8045897068053,-115.11061882021794,2.0853567631113634,True,0
session_514,station_20,Rivian R1T,Type 2,2025-04-25 23:10:08,70,41.937047287437245,Houston,39.82103619105362,-93.86710943237858,-5.352416406369317,True,5
session_671,station_11,Nissan Leaf,CCS,2025-04-25 23:10:08,87,69.87676192060376,San Francisco,35.33151807820915,-109.41986017797296,33.56188844573852,False,23
session_265,station_36,Nissan Leaf,CCS,2025-04-25 23:10:08,82,56.54717884315303,Houston,37.72626894422696,-122.67800272712186,28.727541761535313,False,12
session_616,station_20,Tesla Model 3,Type 2,2025-04-25 23:10:08,112,32.654874441992746,Phoenix,44.715209960766245,-75.83698248326598,6.182112765048782,False,17
session_330,station_19,Kia EV6,CCS,2025-04-25 23:10:08,111,77.88325686951886,Chicago,31.27435109696036,-105.8500344845763,-4.672006165683926,True,15
session_343,station_35,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,36,55.16397785940457,Philadelphia,38.94143984149134,-104.59912305240562,29.950321940523963,True,3
session_395,station_47,Rivian R1T,Type 2,2025-04-25 23:10:08,66,23.643133030855793,San Diego,37.6201719002417,-80.83876288684172,28.92017937689755,False,10
session_80,station_36,Audi e-tron,CCS,2025-04-25 23:10:08,26,76.28879985488217,San Antonio,46.77619904499309,-103.8652381672978,-9.478642382260762,True,8
session_149,station_7,Kia EV6,Type 2,2025-04-25 23:10:08,32,63.404079115045505,San Diego,26.592759992492628,-94.67786220470603,15.001550112953229,True,14
session_351,station_21,Kia EV6,Type 2,2025-04-25 23:10:08,18,21.59766188414808,San Diego,25.58689198684307,-96.07349473435788,33.239723535368235,False,18
