station_id,date,charging_sessions,energy_delivered_kwh,revenue_usd,is_weekend,day_of_week,is_forecast
GS-0019,2024-12-16,15.2,801.3,286.56,False,0,False
GS-0019,2024-12-17,14.0,738.1,263.97,False,1,False
GS-0019,2024-12-18,12.6,760.3,271.89,False,2,False
GS-0019,2024-12-19,10.7,544.7,194.8,False,3,False
GS-0019,2024-12-20,15.5,728.3,260.47,False,4,False
GS-0019,2024-12-21,22.8,1154.3,412.81,True,5,False
GS-0019,2024-12-22,20.8,1183.1,423.1,True,6,False
GS-0019,2024-12-23,15.9,822.6,294.17,False,0,False
GS-0019,2024-12-24,17.8,1104.2,394.88,False,1,False
GS-0019,2024-12-25,19.3,1152.0,411.97,False,2,False
GS-0019,2024-12-26,8.4,394.7,141.14,False,3,False
GS-0019,2024-12-27,17.4,949.0,339.37,False,4,False
GS-0019,2024-12-28,19.9,1002.2,358.42,True,5,False
GS-0019,2024-12-29,14.1,712.7,254.87,True,6,False
GS-0019,2024-12-30,17.9,1008.2,360.57,False,0,False
GS-0019,2024-12-31,16.2,1010.5,361.39,False,1,False
GS-0019,2025-01-01,13.6,785.3,280.82,False,2,False
GS-0019,2025-01-02,21.1,1231.6,440.45,False,3,False
GS-0019,2025-01-03,10.5,657.7,235.2,False,4,False
GS-0019,2025-01-04,28.3,1351.4,483.29,True,5,False
GS-0019,2025-01-05,23.9,1188.7,425.09,True,6,False
GS-0019,2025-01-06,17.4,927.8,331.79,False,0,False
GS-0019,2025-01-07,8.4,411.5,147.16,False,1,False
GS-0019,2025-01-08,12.2,748.8,267.79,False,2,False
GS-0019,2025-01-09,14.0,752.0,268.95,False,3,False
GS-0019,2025-01-10,19.8,945.5,338.12,False,4,False
GS-0019,2025-01-11,32.3,1681.7,601.43,True,5,False
GS-0019,2025-01-12,26.6,1365.0,488.17,True,6,False
GS-0019,2025-01-13,20.1,1017.3,363.81,False,0,False
GS-0019,2025-01-14,23.8,1162.9,415.86,False,1,False
GS-0019,2025-01-15,12.6,720.1,257.54,False,2,False
GS-0019,2025-01-16,19.0,890.2,318.36,False,3,False
GS-0019,2025-01-17,15.9,982.2,351.25,False,4,False
GS-0019,2025-01-18,25.8,1477.3,528.31,True,5,False
GS-0019,2025-01-19,19.3,1013.3,362.38,True,6,False
GS-0019,2025-01-20,16.4,872.8,312.14,False,0,False
GS-0019,2025-01-21,11.7,601.6,215.14,False,1,False
GS-0019,2025-01-22,14.9,810.4,289.84,False,2,False
GS-0019,2025-01-23,17.4,859.7,307.44,False,3,False
GS-0019,2025-01-24,16.2,779.5,278.77,False,4,False
GS-0019,2025-01-25,17.1,842.3,301.21,True,5,False
GS-0019,2025-01-26,19.7,1020.5,364.94,True,6,False
GS-0019,2025-01-27,16.1,953.9,341.13,False,0,False
GS-0019,2025-01-28,24.0,1510.1,540.06,False,1,False
GS-0019,2025-01-29,15.7,860.3,307.68,False,2,False
GS-0019,2025-01-30,16.6,787.5,281.64,False,3,False
GS-0019,2025-01-31,22.3,1208.4,432.14,False,4,False
GS-0019,2025-02-01,21.1,1224.9,438.06,True,5,False
GS-0019,2025-02-02,18.3,924.3,330.55,True,6,False
GS-0019,2025-02-03,19.8,970.2,346.95,False,0,False
GS-0019,2025-02-04,21.5,1050.5,375.69,False,1,False
GS-0019,2025-02-05,11.1,633.6,226.58,False,2,False
GS-0019,2025-02-06,19.9,1136.7,406.5,False,3,False
GS-0019,2025-02-07,15.4,933.0,333.65,False,4,False
GS-0019,2025-02-08,17.2,1042.1,372.67,True,5,False
GS-0019,2025-02-09,19.7,1163.1,415.96,True,6,False
GS-0019,2025-02-10,17.8,1059.0,378.73,False,0,False
GS-0019,2025-02-11,18.3,870.0,311.12,False,1,False
GS-0019,2025-02-12,19.1,1067.1,381.62,False,2,False
GS-0019,2025-02-13,19.6,1038.4,371.34,False,3,False
GS-0019,2025-02-14,25.4,1357.5,485.46,False,4,False
GS-0019,2025-02-15,23.1,1100.7,393.65,True,5,False
GS-0019,2025-02-16,21.4,1173.7,419.74,True,6,False
GS-0019,2025-02-17,16.3,913.9,326.84,False,0,False
GS-0019,2025-02-18,22.9,1416.8,506.68,False,1,False
GS-0019,2025-02-19,18.5,1123.3,401.71,False,2,False
GS-0019,2025-02-20,20.5,1047.5,374.6,False,3,False
GS-0019,2025-02-21,19.8,924.2,330.5,False,4,False
GS-0019,2025-02-22,28.4,1365.9,488.48,True,5,False
GS-0019,2025-02-23,36.1,2117.0,757.08,True,6,False
GS-0019,2025-02-24,22.3,1242.6,444.38,False,0,False
GS-0019,2025-02-25,12.1,698.5,249.78,False,1,False
GS-0019,2025-02-26,20.0,1222.7,437.25,False,2,False
GS-0019,2025-02-27,15.0,898.8,321.43,False,3,False
GS-0019,2025-02-28,34.0,1612.1,576.54,False,4,False
GS-0019,2025-03-01,29.0,1699.1,607.64,True,5,False
GS-0019,2025-03-02,28.3,1649.3,589.81,True,6,False
GS-0019,2025-03-03,24.9,1254.3,448.57,False,0,False
GS-0019,2025-03-04,29.7,1840.1,658.05,False,1,False
GS-0019,2025-03-05,24.5,1482.7,530.24,False,2,False
GS-0019,2025-03-06,22.2,1284.4,459.33,False,3,False
GS-0019,2025-03-07,27.4,1542.1,551.48,False,4,False
GS-0019,2025-03-08,20.1,1158.6,414.35,True,5,False
GS-0019,2025-03-09,19.6,945.3,338.07,True,6,False
GS-0019,2025-03-10,17.6,937.4,335.23,False,0,False
GS-0019,2025-03-11,19.3,937.3,335.21,False,1,False
GS-0019,2025-03-12,19.1,1079.7,386.14,False,2,False
GS-0019,2025-03-13,18.7,996.7,356.45,False,3,False
GS-0019,2025-03-14,22.6,1173.8,419.78,False,4,False
GS-0019,2025-03-15,25.9,1453.2,519.69,True,5,False
GS-0019,2025-03-16,32.4,1835.4,656.37,True,6,False
GS-0019,2025-03-17,18.6,1145.5,409.65,False,0,False
GS-0019,2025-03-18,13.8,766.6,274.16,False,1,False
GS-0019,2025-03-19,10.2,498.6,178.3,False,2,False
GS-0019,2025-03-20,10.3,635.0,227.09,False,3,False
GS-0019,2025-03-21,25.6,1224.4,437.86,False,4,False
GS-0019,2025-03-22,31.7,1909.4,682.85,True,5,False
GS-0019,2025-03-23,30.1,1583.9,566.45,True,6,False
GS-0019,2025-03-24,26.0,1553.7,555.62,False,0,False
GS-0019,2025-03-25,21.9,1327.3,474.67,False,1,False
GS-0019,2025-03-26,16.2,996.4,356.34,False,2,False
GS-0019,2025-03-27,26.9,1456.5,520.89,False,3,False
GS-0019,2025-03-28,17.1,1048.2,374.85,False,4,False
GS-0019,2025-03-29,28.3,1352.2,483.6,True,5,False
GS-0019,2025-03-30,27.1,1362.8,487.38,True,6,False
GS-0019,2025-03-31,21.9,1028.7,367.89,False,0,False
GS-0019,2025-04-01,16.8,1019.3,364.53,False,1,False
GS-0019,2025-04-02,20.4,1030.3,368.47,False,2,False
GS-0019,2025-04-03,22.6,1186.1,424.19,False,3,False
GS-0019,2025-04-04,18.8,886.1,316.91,False,4,False
GS-0019,2025-04-05,22.8,1171.5,418.94,True,5,False
GS-0019,2025-04-06,21.2,1200.6,429.38,True,6,False
GS-0019,2025-04-07,28.4,1470.4,525.84,False,0,False
GS-0019,2025-04-08,24.0,1468.1,525.03,False,1,False
GS-0019,2025-04-09,21.3,1173.0,419.49,False,2,False
GS-0019,2025-04-10,17.7,1110.4,397.11,False,3,False
GS-0019,2025-04-11,15.0,877.5,313.81,False,4,False
GS-0019,2025-04-12,28.8,1507.7,539.17,True,5,False
GS-0019,2025-04-13,34.7,1670.0,597.21,True,6,False
GS-0019,2025-04-14,22.6,1234.8,441.59,False,0,False
GS-0019,2025-04-15,15.3,754.5,269.83,False,1,False
GS-0019,2025-04-16,18.1,1082.5,387.14,False,2,False
GS-0019,2025-04-17,27.1,1536.9,549.64,False,3,False
GS-0019,2025-04-18,20.2,1145.5,409.67,False,4,False
GS-0019,2025-04-19,25.2,1399.8,500.61,True,5,False
GS-0019,2025-04-20,27.6,1379.7,493.41,True,6,False
GS-0019,2025-04-21,21.2,1125.6,402.55,False,0,False
GS-0019,2025-04-22,21.5,1156.0,413.42,False,1,False
GS-0019,2025-04-23,17.0,915.5,327.41,False,2,False
GS-0019,2025-04-24,24.7,1333.6,476.93,False,3,False
GS-0019,2025-04-25,26.7,1355.2,484.67,False,4,False
GS-0019,2025-04-26,22.7,1093.9,391.22,True,5,False
GS-0019,2025-04-27,31.1,1695.2,606.24,True,6,True
GS-0019,2025-04-28,21.7,1182.1,422.74,False,0,True
GS-0019,2025-04-29,19.7,1073.3,383.84,False,1,True
GS-0019,2025-04-30,21.2,1158.2,414.2,False,2,True
GS-0019,2025-05-01,25.6,1396.8,499.52,False,3,True
GS-0019,2025-05-02,23.3,1268.5,453.63,False,4,True
GS-0019,2025-05-03,32.8,1791.6,640.71,True,5,True
GS-0019,2025-05-04,26.1,1422.6,508.77,True,6,True
GS-0019,2025-05-05,24.3,1327.8,474.87,False,0,True
GS-0019,2025-05-06,20.1,1097.6,392.51,False,1,True
GS-0019,2025-05-07,19.7,1072.2,383.46,False,2,True
GS-0019,2025-05-08,20.4,1114.1,398.42,False,3,True
GS-0019,2025-05-09,22.9,1247.5,446.15,False,4,True
GS-0019,2025-05-10,26.0,1419.3,507.57,True,5,True
GS-0019,2025-05-11,27.8,1517.5,542.68,True,6,True
GS-0019,2025-05-12,26.8,1464.7,523.81,False,0,True
GS-0019,2025-05-13,24.7,1345.7,481.25,False,1,True
GS-0019,2025-05-14,21.3,1159.5,414.67,False,2,True
GS-0019,2025-05-15,21.0,1147.6,410.42,False,3,True
GS-0019,2025-05-16,19.7,1075.3,384.56,False,4,True
GS-0019,2025-05-17,29.6,1613.8,577.13,True,5,True
GS-0019,2025-05-18,32.4,1769.1,632.66,True,6,True
GS-0019,2025-05-19,22.3,1215.1,434.56,False,0,True
GS-0019,2025-05-20,24.9,1358.4,485.79,False,1,True
GS-0019,2025-05-21,22.4,1222.4,437.16,False,2,True
GS-0019,2025-05-22,22.2,1212.7,433.67,False,3,True
GS-0019,2025-05-23,22.7,1240.0,443.46,False,4,True
GS-0019,2025-05-24,27.5,1500.4,536.58,True,5,True
GS-0019,2025-05-25,27.5,1501.7,537.05,True,6,True
GS-0019,2025-05-26,26.2,1431.4,511.91,False,0,True
GS-0019,2025-05-27,23.1,1259.8,450.55,False,1,True
GS-0019,2025-05-28,19.5,1065.2,380.93,False,2,True
GS-0019,2025-05-29,24.1,1316.4,470.76,False,3,True
GS-0019,2025-05-30,20.8,1137.3,406.73,False,4,True
GS-0019,2025-05-31,32.7,1784.9,638.31,True,5,True
GS-0019,2025-06-01,35.3,1925.5,688.59,True,6,True
GS-0019,2025-06-02,25.1,1370.7,490.21,False,0,True
GS-0019,2025-06-03,25.4,1385.8,495.58,False,1,True
GS-0019,2025-06-04,26.2,1432.0,512.13,False,2,True
GS-0019,2025-06-05,21.8,1190.4,425.71,False,3,True
GS-0019,2025-06-06,22.5,1229.8,439.8,False,4,True
GS-0019,2025-06-07,33.1,1806.1,645.89,True,5,True
GS-0019,2025-06-08,35.6,1943.4,695.01,True,6,True
GS-0019,2025-06-09,23.1,1257.5,449.72,False,0,True
GS-0019,2025-06-10,24.9,1359.7,486.27,False,1,True
GS-0019,2025-06-11,23.3,1269.9,454.13,False,2,True
GS-0019,2025-06-12,20.7,1130.1,404.16,False,3,True
GS-0019,2025-06-13,27.1,1476.3,527.95,False,4,True
GS-0019,2025-06-14,30.1,1642.9,587.55,True,5,True
GS-0019,2025-06-15,32.3,1759.9,629.4,True,6,True
GS-0019,2025-06-16,20.5,1120.4,400.67,False,0,True
GS-0019,2025-06-17,24.5,1336.0,477.78,False,1,True
GS-0019,2025-06-18,24.4,1329.8,475.56,False,2,True
GS-0019,2025-06-19,26.1,1425.4,509.76,False,3,True
GS-0019,2025-06-20,25.2,1373.8,491.31,False,4,True
GS-0019,2025-06-21,31.5,1720.6,615.34,True,5,True
GS-0019,2025-06-22,29.1,1590.1,568.66,True,6,True
GS-0019,2025-06-23,24.8,1352.4,483.66,False,0,True
GS-0019,2025-06-24,25.3,1381.2,493.95,False,1,True
GS-0019,2025-06-25,26.3,1435.6,513.42,False,2,True
GS-0019,2025-06-26,19.8,1078.6,385.74,False,3,True
GS-0019,2025-06-27,23.8,1298.5,464.38,False,4,True
GS-0019,2025-06-28,32.8,1789.4,639.93,True,5,True
GS-0019,2025-06-29,30.3,1652.9,591.12,True,6,True
GS-0019,2025-06-30,22.2,1212.4,433.6,False,0,True
GS-0019,2025-07-01,23.8,1297.2,463.93,False,1,True
GS-0019,2025-07-02,23.8,1298.8,464.49,False,2,True
GS-0019,2025-07-03,23.1,1262.5,451.51,False,3,True
GS-0019,2025-07-04,20.3,1109.6,396.82,False,4,True
GS-0019,2025-07-05,33.0,1797.8,642.92,True,5,True
GS-0019,2025-07-06,30.0,1637.8,585.72,True,6,True
GS-0019,2025-07-07,26.3,1432.1,512.16,False,0,True
GS-0019,2025-07-08,24.7,1346.6,481.58,False,1,True
GS-0019,2025-07-09,25.1,1366.8,488.82,False,2,True
GS-0019,2025-07-10,22.0,1201.1,429.55,False,3,True
GS-0019,2025-07-11,22.4,1220.0,436.31,False,4,True
GS-0019,2025-07-12,29.9,1629.9,582.88,True,5,True
GS-0019,2025-07-13,28.9,1577.9,564.28,True,6,True
GS-0019,2025-07-14,22.0,1200.5,429.34,False,0,True
GS-0019,2025-07-15,20.8,1133.6,405.4,False,1,True
GS-0019,2025-07-16,24.3,1323.1,473.17,False,2,True
GS-0019,2025-07-17,19.9,1083.7,387.54,False,3,True
GS-0019,2025-07-18,23.2,1264.1,452.06,False,4,True
GS-0019,2025-07-19,31.3,1708.3,610.92,True,5,True
GS-0019,2025-07-20,24.9,1360.3,486.46,True,6,True
GS-0019,2025-07-21,22.5,1224.8,438.02,False,0,True
GS-0019,2025-07-22,21.6,1178.1,421.32,False,1,True
GS-0019,2025-07-23,23.9,1306.6,467.26,False,2,True
GS-0019,2025-07-24,23.2,1263.0,451.67,False,3,True
GS-0019,2025-07-25,19.2,1044.8,373.65,False,4,True
