session_id,station_id,vehicle_type,connector_type,start_time,duration_minutes,energy_kwh,city,latitude,longitude,temperature_c,is_weekday,hour_of_day,Time of Day,Day of Week,Charging Rate (kW),Energy Consumed (kWh),Charging Duration (hours)
session_974,station_45,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,15,79.43424232645754,San Antonio,42.9020123735219,-118.43444722214095,-2.0571173286910946,False,3,Afternoon,Monday,150,79.43424232645754,0.25
session_939,station_38,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,62,51.599414101053895,Houston,44.07344542128604,-107.93197045248426,17.741196410523518,False,10,Afternoon,Thursday,50,51.599414101053895,1.0333333333333334
session_900,station_15,Rivian R1T,CCS,2025-04-25 23:10:08,25,52.450563176738115,Dallas,45.22300501408175,-105.70665852779562,33.17099752256457,False,8,Afternoon,Wednesday,50,52.450563176738115,0.4166666666666667
session_281,station_1,Kia EV6,Type 2,2025-04-25 23:10:08,82,49.2570640055364,Los Angeles,31.10173722587313,-113.8885973884011,23.244943392705295,False,17,Afternoon,Monday,150,49.2570640055364,1.3666666666666667
session_884,station_21,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,57,57.16041152741955,Chicago,37.01669783827532,-107.97225426316993,32.7705392836555,False,17,Night,Monday,50,57.16041152741955,0.95
session_762,station_11,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,75,65.2941526701014,Chicago,44.93694314161887,-121.26279020696808,25.041305631004626,True,5,Morning,Monday,50,65.2941526701014,1.25
session_320,station_27,Kia EV6,CHAdeMO,2025-04-25 23:10:08,74,17.537256367024888,San Francisco,37.0751712865728,-113.82998048350991,-9.942189133491947,True,13,Evening,Saturday,150,17.537256367024888,1.2333333333333334
session_550,station_32,Rivian R1T,Type 2,2025-04-25 23:10:08,77,57.25589879864007,New York,42.36470300516227,-85.40017710068021,-2.6397202215947164,False,18,Morning,Monday,50,57.25589879864007,1.2833333333333334
session_175,station_10,Chevy Bolt,Type 2,2025-04-25 23:10:08,76,23.22437320588614,San Antonio,39.079693691957814,-108.15431350590212,18.350924331170663,False,8,Night,Friday,350,23.22437320588614,1.2666666666666666
session_372,station_35,Nissan Leaf,Type 2,2025-04-25 23:10:08,97,20.56066378518443,San Antonio,39.756940830981236,-87.65583333760492,-8.891220306008245,False,13,Afternoon,Monday,350,20.56066378518443,1.6166666666666667
session_528,station_50,Tesla Model Y,Type 2,2025-04-25 23:10:08,56,45.693376473052176,San Diego,30.270373662190746,-123.4902762805682,16.368267135022222,True,14,Morning,Sunday,50,45.693376473052176,0.9333333333333333
session_211,station_30,Volkswagen ID.4,CCS,2025-04-25 23:10:08,100,61.20416073234786,San Francisco,44.25940311307195,-123.06724522542612,10.668085409589388,True,1,Night,Sunday,350,61.20416073234786,1.6666666666666667
session_236,station_47,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,39,71.39361612490521,Houston,33.05445133619953,-73.00197791109824,3.0706037405269946,True,12,Night,Friday,150,71.39361612490521,0.65
session_102,station_47,Chevy Bolt,CCS,2025-04-25 23:10:08,15,61.50556367159299,Chicago,43.85172668947007,-76.90031763639062,-5.303189384668292,True,18,Morning,Wednesday,350,61.50556367159299,0.25
session_987,station_11,Rivian R1T,Type 2,2025-04-25 23:10:08,66,52.2159025184901,Philadelphia,39.638475610773504,-85.85668548396598,19.633645526109348,True,21,Night,Wednesday,350,52.2159025184901,1.1
session_903,station_43,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,114,76.78637820917655,New York,45.29038840280896,-102.80319928256239,12.06520095291679,False,18,Afternoon,Saturday,150,76.78637820917655,1.9
session_948,station_10,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,52,32.272257123405794,Phoenix,40.76125811218721,-72.33910839626478,25.232567487805156,True,8,Morning,Saturday,150,32.272257123405794,0.8666666666666667
session_347,station_41,Volkswagen ID.4,CCS,2025-04-25 23:10:08,82,29.484928090387577,New York,29.80861560514708,-110.89279893064949,24.522303055300767,True,9,Morning,Friday,150,29.484928090387577,1.3666666666666667
session_140,station_45,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,68,58.38442090638406,San Antonio,28.662086929447693,-83.26737102311111,2.897881510008286,True,9,Night,Tuesday,50,58.38442090638406,1.1333333333333333
session_622,station_41,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,35,49.45386046924106,San Diego,33.456149698526005,-113.835706343147,22.06578348082779,False,21,Afternoon,Thursday,350,49.45386046924106,0.5833333333333334
session_500,station_44,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,54,51.996761512505955,Dallas,32.8406759602064,-105.45461309351647,0.5174702587739812,True,19,Evening,Thursday,350,51.996761512505955,0.9
session_371,station_22,Kia EV6,CCS,2025-04-25 23:10:08,88,29.09548040175278,Chicago,34.48706981876852,-109.57543507562433,30.96766969688717,False,0,Evening,Friday,350,29.09548040175278,1.4666666666666666
session_199,station_1,Nissan Leaf,Type 2,2025-04-25 23:10:08,65,20.239237816733315,Philadelphia,31.1186914127994,-101.09783390252923,4.148943451234352,True,7,Afternoon,Sunday,150,20.239237816733315,1.0833333333333333
session_688,station_39,Audi e-tron,CCS,2025-04-25 23:10:08,38,20.028752037939434,Dallas,36.96197244417577,-121.94615999385563,28.4248471981889,True,10,Night,Sunday,150,20.028752037939434,0.6333333333333333
session_585,station_29,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,22,46.00810845980667,Dallas,37.609050577221346,-118.85782263411026,10.2518473614649,True,6,Morning,Monday,350,46.00810845980667,0.36666666666666664
session_902,station_42,Kia EV6,CCS,2025-04-25 23:10:08,108,66.90124876172564,Los Angeles,41.083395603868865,-93.20815553154821,10.71052443986833,True,0,Evening,Monday,150,66.90124876172564,1.8
session_60,station_11,Kia EV6,CHAdeMO,2025-04-25 23:10:08,113,12.982270336158424,Philadelphia,39.22990463617185,-100.63491320678958,4.312482375745013,True,1,Afternoon,Monday,350,12.982270336158424,1.8833333333333333
session_329,station_40,Tesla Model Y,CCS,2025-04-25 23:10:08,119,24.425694053641912,Philadelphia,42.0173393484921,-116.60028141060249,-3.885107590913506,True,5,Morning,Friday,350,24.425694053641912,1.9833333333333334
session_97,station_34,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,49,29.001640675798075,Los Angeles,37.8791834420753,-81.38726731139934,19.25441118093538,False,5,Night,Thursday,150,29.001640675798075,0.8166666666666667
session_313,station_29,Audi e-tron,CCS,2025-04-25 23:10:08,60,23.559101943399703,Dallas,38.32470527151156,-110.7988006950959,-9.287522643133002,True,5,Morning,Friday,350,23.559101943399703,1.0
session_975,station_16,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,101,51.673954877433225,Los Angeles,42.40573647207978,-77.39795536715815,27.821070665395418,True,12,Evening,Sunday,150,51.673954877433225,1.6833333333333333
session_300,station_25,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,77,40.852144531592046,Los Angeles,46.388936287227565,-78.4149994440908,6.330720079773943,False,16,Morning,Saturday,150,40.852144531592046,1.2833333333333334
session_278,station_42,Rivian R1T,CCS,2025-04-25 23:10:08,25,55.107471501402436,Dallas,30.41863523641834,-101.49383044763799,-5.217885957055689,True,13,Afternoon,Saturday,350,55.107471501402436,0.4166666666666667
session_925,station_14,Rivian R1T,CCS,2025-04-25 23:10:08,33,47.09177337060365,New York,33.381954337042444,-100.71275442713984,13.646982820336508,False,23,Afternoon,Saturday,50,47.09177337060365,0.55
session_602,station_50,Nissan Leaf,Type 2,2025-04-25 23:10:08,44,50.30947721144382,Houston,29.876027062377165,-96.22766924631729,18.70928554873992,True,23,Night,Saturday,150,50.30947721144382,0.7333333333333333
session_440,station_39,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,90,61.15971040214738,San Antonio,35.01382608458904,-113.89796902411881,27.815716987062096,False,8,Night,Friday,50,61.15971040214738,1.5
session_838,station_40,Kia EV6,CHAdeMO,2025-04-25 23:10:08,24,41.008696197887474,San Francisco,39.329260936406854,-97.54140228649469,-5.900982433937701,True,4,Night,Sunday,150,41.008696197887474,0.4
session_571,station_20,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,107,45.961539167015125,Los Angeles,37.03808719209009,-84.60962135933295,30.70786211456138,True,11,Morning,Tuesday,150,45.961539167015125,1.7833333333333334
session_880,station_11,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,27,11.597499941972604,Houston,33.21725460850396,-74.1258813870826,-7.643286657164297,True,7,Evening,Monday,50,11.597499941972604,0.45
session_262,station_6,Chevy Bolt,Type 2,2025-04-25 23:10:08,53,27.481265435709407,Dallas,28.583754177472457,-79.82732231501424,9.83426948512085,True,8,Afternoon,Tuesday,150,27.481265435709407,0.8833333333333333
session_579,station_25,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,91,26.373620176763335,Phoenix,37.75204007088221,-83.89364885515158,28.306079799457116,False,8,Morning,Tuesday,350,26.373620176763335,1.5166666666666666
session_24,station_22,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,102,14.508368915191006,Philadelphia,26.921468007000453,-100.69568434210045,21.195732092327418,True,4,Afternoon,Sunday,350,14.508368915191006,1.7
session_31,station_33,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,48,55.305541721379576,Houston,43.013484862929324,-110.5929986320726,15.107705194135534,False,17,Night,Tuesday,150,55.305541721379576,0.8
session_618,station_45,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,103,49.63972708257826,Philadelphia,41.63682015802785,-87.70610317046332,21.455421199730736,False,21,Evening,Saturday,150,49.63972708257826,1.7166666666666666
session_11,station_30,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,91,65.10171657558881,San Francisco,38.19702202492455,-85.11971522046727,21.838224667972515,False,6,Afternoon,Saturday,50,65.10171657558881,1.5166666666666666
session_222,station_49,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,22,63.98724088674967,Los Angeles,34.24340982814831,-121.5257272617628,33.40854702543193,False,3,Morning,Thursday,350,63.98724088674967,0.36666666666666664
session_821,station_25,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,34,39.589954092127165,Houston,33.795105800020025,-116.33562917260468,-9.418151163027146,False,4,Afternoon,Monday,150,39.589954092127165,0.5666666666666667
session_297,station_45,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,59,15.771256492068952,San Francisco,47.20170306326193,-102.89128915461384,15.693749657186043,False,4,Morning,Sunday,350,15.771256492068952,0.9833333333333333
session_55,station_34,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,59,10.897703473513333,Phoenix,32.75611549857995,-97.85787015510772,24.523816092720196,False,5,Evening,Saturday,350,10.897703473513333,0.9833333333333333
session_543,station_27,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,52,45.94951352192716,New York,34.24296880215256,-102.2330919372641,29.012210041341362,False,0,Afternoon,Thursday,150,45.94951352192716,0.8666666666666667
session_210,station_29,Volkswagen ID.4,CCS,2025-04-25 23:10:08,70,13.781883556142072,Phoenix,47.085119623620606,-110.70166963181408,32.298821066813176,True,18,Evening,Saturday,50,13.781883556142072,1.1666666666666667
session_605,station_33,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,110,10.13769507935553,New York,46.951305817491715,-110.34454866897588,19.393974433411163,True,3,Evening,Tuesday,350,10.13769507935553,1.8333333333333333
session_693,station_33,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,65,76.33656792562357,Chicago,32.57492195011985,-108.73582936945076,12.756506942501815,False,12,Evening,Saturday,50,76.33656792562357,1.0833333333333333
session_663,station_1,Tesla Model 3,CCS,2025-04-25 23:10:08,61,47.834149959678626,Dallas,44.758938663126784,-78.52609798341909,-5.280351606531903,False,4,Night,Thursday,150,47.834149959678626,1.0166666666666666
session_867,station_31,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,67,65.018799391035,New York,41.37665855044975,-100.22787443579239,20.385297260269972,False,18,Evening,Tuesday,150,65.018799391035,1.1166666666666667
session_71,station_13,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,15,67.44403442108108,San Diego,33.58311460371831,-91.64330059703768,22.246845049411085,False,14,Afternoon,Saturday,350,67.44403442108108,0.25
session_544,station_20,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,80,40.872671369678876,San Francisco,33.265316249255285,-120.61660268325546,-6.067953999602214,True,14,Morning,Tuesday,350,40.872671369678876,1.3333333333333333
session_108,station_38,Rivian R1T,Type 2,2025-04-25 23:10:08,104,44.85128760416065,San Diego,42.590168533885375,-103.78916755095838,11.418698650006164,False,23,Morning,Monday,150,44.85128760416065,1.7333333333333334
session_494,station_6,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,102,63.31154498939879,New York,43.36721061459316,-94.1591284620759,21.323528011099416,True,7,Night,Tuesday,150,63.31154498939879,1.7
session_591,station_24,Rivian R1T,CCS,2025-04-25 23:10:08,30,46.95273040894874,Philadelphia,34.41703884155713,-106.934188531766,9.043313180230424,True,13,Morning,Wednesday,150,46.95273040894874,0.5
session_742,station_15,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,46,75.08887605635611,New York,41.7721884686953,-71.89481783494315,14.179213892734186,True,2,Afternoon,Monday,150,75.08887605635611,0.7666666666666667
session_293,station_27,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,94,46.79684552587756,Houston,30.820749383004998,-71.17851709253597,14.251853153698224,False,4,Evening,Wednesday,150,46.79684552587756,1.5666666666666667
session_290,station_36,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,77,38.03041517652245,San Antonio,44.209107407879344,-119.04680308850509,-3.982600005064196,True,21,Morning,Thursday,50,38.03041517652245,1.2833333333333334
session_653,station_16,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,47,70.5011745686202,San Francisco,41.11956054792658,-124.27768485708295,-7.67582603942269,False,9,Evening,Saturday,50,70.5011745686202,0.7833333333333333
session_40,station_16,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,69,67.94359446101245,Philadelphia,30.636921194290238,-92.45203507310354,29.32125692366032,False,0,Night,Wednesday,50,67.94359446101245,1.15
session_590,station_45,Nissan Leaf,Type 2,2025-04-25 23:10:08,15,54.52888084151828,Los Angeles,37.02042046017263,-104.05410358940979,15.45249030818151,True,0,Morning,Tuesday,150,54.52888084151828,0.25
session_308,station_1,Chevy Bolt,Type 2,2025-04-25 23:10:08,82,56.532550093637674,Los Angeles,43.32178250975599,-96.57644563960908,34.39781909147999,False,11,Night,Monday,150,56.532550093637674,1.3666666666666667
session_680,station_21,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,59,65.00159491760948,San Antonio,26.116024290149,-84.75659878427506,24.655794119304282,False,1,Evening,Saturday,50,65.00159491760948,0.9833333333333333
session_67,station_25,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,78,61.909386728446734,Dallas,28.40314188105596,-105.3450103244257,14.713302999405062,False,23,Night,Friday,50,61.909386728446734,1.3
session_276,station_44,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,100,23.955637460965303,Philadelphia,25.27703450706649,-118.21905327622116,0.390434622612176,False,16,Evening,Saturday,150,23.955637460965303,1.6666666666666667
session_68,station_29,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,80,42.38718385120253,Philadelphia,26.069782802768845,-77.34849286641432,0.32283388100891486,False,2,Afternoon,Friday,350,42.38718385120253,1.3333333333333333
session_319,station_30,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,96,30.407253428759603,Philadelphia,31.17202240511309,-104.16175751582117,0.3498694824858184,False,8,Night,Monday,350,30.407253428759603,1.6
session_549,station_10,Chevy Bolt,Type 2,2025-04-25 23:10:08,31,37.67179653105496,Los Angeles,34.28486352402041,-96.04522729191123,2.5580253709172425,True,19,Night,Monday,50,37.67179653105496,0.5166666666666667
session_999,station_2,Tesla Model Y,CCS,2025-04-25 23:10:08,28,27.814323069493312,Houston,31.45102642267281,-87.058837651438,26.07443854902489,False,19,Evening,Thursday,150,27.814323069493312,0.4666666666666667
session_715,station_36,Rivian R1T,CCS,2025-04-25 23:10:08,89,75.44027476207965,New York,47.56207663282141,-71.24395493322393,27.89598755824811,True,21,Morning,Tuesday,350,75.44027476207965,1.4833333333333334
session_754,station_27,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,17,39.45352034410389,Houston,39.410753684491254,-111.3987822519046,-5.417053358280431,True,15,Evening,Friday,350,39.45352034410389,0.2833333333333333
session_328,station_32,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,75,34.510308354015535,San Diego,41.297145314081135,-97.40773364553465,11.984426101010271,True,2,Evening,Sunday,150,34.510308354015535,1.25
session_383,station_43,Nissan Leaf,CCS,2025-04-25 23:10:08,24,30.605286084620687,Chicago,42.46801434995645,-97.07868612837511,33.40894251944347,False,11,Evening,Sunday,150,30.605286084620687,0.4
session_452,station_40,Kia EV6,CHAdeMO,2025-04-25 23:10:08,20,63.554520929245385,Houston,43.75911781754537,-98.20187202595763,-6.250985152189523,True,1,Evening,Saturday,50,63.554520929245385,0.3333333333333333
session_523,station_33,Chevy Bolt,CCS,2025-04-25 23:10:08,21,18.745640768964147,Phoenix,42.767909125850494,-83.46019165408055,25.02764877476558,True,9,Night,Monday,350,18.745640768964147,0.35
session_219,station_1,Volkswagen ID.4,CCS,2025-04-25 23:10:08,107,57.01677195777942,San Antonio,34.878036555572024,-116.00558150409239,29.17533838109823,True,0,Afternoon,Friday,50,57.01677195777942,1.7833333333333334
session_788,station_15,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,39,26.07677501162069,San Antonio,42.17343999748017,-104.94453779861045,-3.376175356012256,True,18,Afternoon,Saturday,350,26.07677501162069,0.65
session_437,station_7,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,54,74.49281500199758,Philadelphia,42.55596419512983,-88.74219696092419,34.977766905399356,False,23,Afternoon,Friday,150,74.49281500199758,0.9
session_765,station_27,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,26,28.259343697278542,San Francisco,37.53929383624438,-100.68737511701437,19.8343469261353,True,2,Afternoon,Tuesday,150,28.259343697278542,0.43333333333333335
session_89,station_34,Chevy Bolt,CCS,2025-04-25 23:10:08,30,11.813971051853065,San Diego,34.079835504907976,-82.91700448293827,15.893702374384471,False,2,Afternoon,Sunday,350,11.813971051853065,0.5
session_64,station_31,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,99,56.872151269677744,San Diego,33.77110378807713,-106.7052625397408,5.780395498084243,False,2,Night,Friday,350,56.872151269677744,1.65
session_827,station_3,Nissan Leaf,CCS,2025-04-25 23:10:08,60,63.22899700173624,Philadelphia,28.605147136044163,-111.43509648153362,-5.006657980483645,False,3,Night,Thursday,50,63.22899700173624,1.0
session_717,station_5,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,77,74.45427830965055,San Antonio,31.50058211430447,-115.17104391191423,34.318550462427204,False,5,Morning,Friday,150,74.45427830965055,1.2833333333333334
session_352,station_1,Audi e-tron,Type 2,2025-04-25 23:10:08,20,28.96527018950785,Dallas,39.996643907812526,-97.92907159832033,18.74453395602901,False,17,Afternoon,Tuesday,350,28.96527018950785,0.3333333333333333
session_937,station_41,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,67,62.98032118947153,Philadelphia,31.703930190200733,-83.34000270818586,23.61670210380771,True,5,Afternoon,Monday,150,62.98032118947153,1.1166666666666667
session_257,station_22,Kia EV6,CCS,2025-04-25 23:10:08,73,66.52447988304128,Chicago,26.706265330937107,-77.36791410941463,29.889839251393553,False,19,Morning,Saturday,50,66.52447988304128,1.2166666666666666
session_636,station_21,Tesla Model Y,Type 2,2025-04-25 23:10:08,71,36.97784581816755,San Francisco,45.86203516456489,-113.62190951639067,1.5575646249868136,True,16,Afternoon,Sunday,50,36.97784581816755,1.1833333333333333
session_645,station_5,Tesla Model Y,CCS,2025-04-25 23:10:08,102,52.59683283534804,New York,26.047827395651332,-99.15178537518234,15.925890266054406,False,2,Night,Saturday,50,52.59683283534804,1.7
session_555,station_20,Kia EV6,CCS,2025-04-25 23:10:08,104,43.72204319457802,Phoenix,32.96209165789386,-93.13493011795222,28.7356722623258,True,0,Afternoon,Tuesday,50,43.72204319457802,1.7333333333333334
session_960,station_38,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,86,63.36312698324812,Philadelphia,47.88068826261914,-88.24323793771836,10.290118283696856,True,1,Afternoon,Saturday,150,63.36312698324812,1.4333333333333333
session_169,station_8,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,89,53.137965013249286,Dallas,45.79607623707738,-108.05851582379867,5.5958410058421855,False,8,Afternoon,Friday,350,53.137965013249286,1.4833333333333334
session_918,station_6,Kia EV6,Type 2,2025-04-25 23:10:08,46,42.559321545881744,Los Angeles,33.78404956628348,-107.64136498724093,29.812613756906266,False,8,Afternoon,Thursday,150,42.559321545881744,0.7666666666666667
session_529,station_1,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,69,27.843039286787242,Phoenix,32.93628940057377,-81.34567047920082,6.893229729577474,True,20,Morning,Monday,50,27.843039286787242,1.15
session_824,station_7,Chevy Bolt,CCS,2025-04-25 23:10:08,37,25.315007239344332,Los Angeles,25.33968303671466,-115.5717379183095,-2.137967970476165,True,21,Night,Thursday,50,25.315007239344332,0.6166666666666667
session_986,station_40,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,50,60.686483809884265,Los Angeles,25.954314032453837,-77.89492030107337,-3.1975799053660037,True,4,Night,Friday,50,60.686483809884265,0.8333333333333334
session_817,station_47,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,61,37.73851241309873,Phoenix,31.953794445287667,-80.52462522744192,23.364589633074154,True,20,Morning,Tuesday,150,37.73851241309873,1.0166666666666666
session_87,station_50,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,104,76.5673511549723,San Francisco,33.09631596178948,-71.7783280888168,-1.0095755825753532,True,17,Night,Tuesday,50,76.5673511549723,1.7333333333333334
session_433,station_12,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,114,57.345442795345804,Los Angeles,37.68760960423559,-90.41002977746737,-9.078911890200061,False,19,Morning,Wednesday,350,57.345442795345804,1.9
session_185,station_43,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,33,71.64378356196961,Dallas,41.31200379620657,-105.37619283759409,25.091100666702452,True,23,Afternoon,Friday,150,71.64378356196961,0.55
session_979,station_45,Audi e-tron,Type 2,2025-04-25 23:10:08,44,40.85179598138509,Houston,44.63153256215914,-90.60337119905844,16.443356129055616,True,20,Evening,Thursday,350,40.85179598138509,0.7333333333333333
session_535,station_46,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,59,28.03577667746204,Dallas,45.570261178274635,-74.48725263575903,-4.555113183208211,False,0,Night,Saturday,50,28.03577667746204,0.9833333333333333
session_295,station_9,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,100,50.170808166120175,Los Angeles,32.41226228184286,-88.64653872259385,27.978102040565773,False,19,Evening,Thursday,350,50.170808166120175,1.6666666666666667
session_893,station_40,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,85,14.321491476721576,San Diego,36.45947098640376,-84.66681555269916,-1.8609629235807716,True,16,Afternoon,Wednesday,50,14.321491476721576,1.4166666666666667
session_426,station_28,Rivian R1T,CCS,2025-04-25 23:10:08,54,14.739358391448295,Phoenix,39.52809514469379,-86.36565491037936,6.978784885282547,True,13,Morning,Friday,50,14.739358391448295,0.9
session_714,station_34,Rivian R1T,Type 2,2025-04-25 23:10:08,26,26.46316189772677,San Diego,26.187904428037825,-90.99145974838615,-9.28222982507164,False,4,Night,Wednesday,150,26.46316189772677,0.43333333333333335
session_261,station_46,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,102,51.89701538023041,New York,26.823738210031475,-89.97322406033538,-0.4087489834846636,False,3,Night,Wednesday,350,51.89701538023041,1.7
session_238,station_38,Audi e-tron,CCS,2025-04-25 23:10:08,52,17.43104092140597,Houston,41.219604313717596,-116.19462116790974,9.498756882348228,True,22,Morning,Wednesday,350,17.43104092140597,0.8666666666666667
session_560,station_30,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,53,10.563086326687063,Dallas,26.492617427724877,-108.34279927544986,-3.354608982226427,False,21,Morning,Wednesday,50,10.563086326687063,0.8833333333333333
session_584,station_8,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,71,66.74716086756905,Los Angeles,45.208304562055346,-77.27166849592373,9.35752131401556,False,1,Night,Thursday,350,66.74716086756905,1.1833333333333333
